Geneid	GSM1842140	GSM1842141	GSM1842142	GSM1842143	GSM1842144	GSM1842145	GSM1842146	GSM1842147	GSM1842148	GSM1842149	GSM1842150	GSM1842151	GSM1842152	GSM1842153	GSM1842154
ENSMUSG00000083618	0	4	2	6	0	6	0	1	0	2	0	0	0	2	0
ENSMUSG00000025158	965	961	1223	1264	1162	1199	560	513	447	219	523	693	339	4140	528
ENSMUSG00000025156	3006	3037	2861	3875	3029	3092	2282	1910	1256	1097	2100	2225	952	13607	1661
ENSMUSG00000025155	1353	1420	1473	1733	1279	1293	860	898	677	318	922	1370	298	7806	874
ENSMUSG00000025153	10102	13965	17816	14284	22978	25093	15139	11852	9964	9166	14024	23849	9424	117703	14648
ENSMUSG00000048445	196	197	355	281	315	309	172	112	66	28	88	68	160	915	166
ENSMUSG00000087638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025161	603	1281	831	857	699	1251	1108	10	11	0	10	0	0	153	6
ENSMUSG00000025162	7929	9638	8605	9937	10554	10608	7313	4265	3078	2330	4138	4749	1840	35250	4219
ENSMUSG00000100629	105	94	78	107	96	54	25	6	6	10	9	0	42	230	44
ENSMUSG00000120010	8	2	9	7	5	15	0	12	6	4	0	0	0	48	15
ENSMUSG00000081686	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000086835	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0
ENSMUSG00000080616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025163	1	7	2	1	0	4	4	0	0	0	0	0	0	1	0
ENSMUSG00000039364	11	30	21	12	11	9	7	12	0	0	0	0	0	6	0
ENSMUSG00000025165	6	11	12	4	10	4	17	0	0	0	0	0	0	0	0
ENSMUSG00000083137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084853	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082510	2	8	1	1	7	0	2	4	0	0	2	0	0	5	0
ENSMUSG00000039337	0	10	2	2	0	0	4	0	0	0	0	0	0	1	0
ENSMUSG00000039329	6	0	0	4	0	4	4	0	0	0	0	0	0	8	0
ENSMUSG00000039321	0	4	2	2	0	2	0	0	0	2	0	0	0	4	4
ENSMUSG00000081835	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000025169	367	451	191	427	276	185	193	108	90	112	76	18	44	902	111
ENSMUSG00000039307	431	373	279	587	312	327	182	251	165	99	252	316	158	2151	318
ENSMUSG00000039294	857	1046	1418	1275	1016	1542	1107	784	689	429	1175	1657	461	7877	892
ENSMUSG00000000056	993	1410	1670	2006	1501	2089	1627	1053	860	1181	1431	1340	1005	10178	1036
ENSMUSG00000039275	3712	4933	3741	4521	4975	4293	2666	2358	1741	1260	2943	4225	925	18242	2077
ENSMUSG00000025173	3750	4332	3260	5246	3914	3937	3474	1546	938	997	1615	2054	960	12023	1407
ENSMUSG00000025170	102	99	458	394	351	551	479	105	45	70	90	145	0	862	110
ENSMUSG00000098981	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039253	146	196	362	232	233	323	267	144	122	57	104	236	188	1495	149
ENSMUSG00000025175	10	10	9	10	6	8	0	2	6	16	4	12	94	167	22
ENSMUSG00000039230	1320	1790	1763	1694	1727	1627	1125	1177	810	1526	1011	1614	2098	9207	1040
ENSMUSG00000039238	1140	2023	8	1183	796	7	2	2405	1963	408	2329	2722	310	11388	1517
ENSMUSG00000046605	339	352	512	481	456	550	304	175	165	232	326	292	110	1636	242
ENSMUSG00000039208	244	270	1419	919	823	1567	1726	140	105	48	158	252	250	936	101
ENSMUSG00000085126	0	2	6	2	0	4	0	0	0	0	0	0	0	0	0
ENSMUSG00000099690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039198	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000084401	7	5	3	12	6	2	2	0	0	0	0	0	0	14	0
ENSMUSG00000086684	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082947	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120449	5	10	6	4	4	0	0	3	0	0	0	0	0	2	0
ENSMUSG00000082831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090699	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112147	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000112541	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112240	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092168	0	8	1	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000110250	1	18	12	11	13	14	2	0	0	0	0	0	0	10	0
ENSMUSG00000112279	6	1	2	0	3	1	0	0	0	0	1	0	0	16	0
ENSMUSG00000121726	0	1	2	0	1	4	0	0	4	0	22	0	0	0	0
ENSMUSG00000112719	2	8	3	3	3	4	0	4	0	0	0	0	20	12	0
ENSMUSG00000079179	1237	1054	697	1192	814	736	434	655	484	532	554	583	362	5481	621
ENSMUSG00000020671	5861	7810	4352	7437	6550	5818	4476	4871	3617	3333	6143	6462	3407	35173	4127
ENSMUSG00000097429	0	2	2	2	2	2	2	0	2	0	0	0	0	41	0
ENSMUSG00000020668	883	947	463	916	916	548	336	630	443	571	928	830	265	4859	599
ENSMUSG00000112308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112655	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071456	189	174	91	163	132	92	86	212	109	124	298	321	52	1737	186
ENSMUSG00000037486	2388	2698	1608	2289	2973	2333	1344	1896	1284	1190	2743	2370	967	14695	1684
ENSMUSG00000118499	24	24	15	22	25	12	26	0	0	0	0	1	0	37	0
ENSMUSG00000112105	52	31	34	36	55	13	7	6	0	7	0	67	0	60	6
ENSMUSG00000071454	1918	2251	569	1462	1348	473	346	1496	1016	759	1518	2026	482	10614	1382
ENSMUSG00002076574	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000092286	0	15	6	1	7	3	0	6	7	8	46	0	20	128	14
ENSMUSG00000020661	7128	8548	7697	6768	9450	8026	4241	3077	2794	2370	3743	3727	2062	29326	3339
ENSMUSG00000073242	0	4	3	0	0	2	0	0	0	0	0	0	0	2	0
ENSMUSG00000112271	0	1	8	5	0	14	4	0	0	0	0	0	0	0	0
ENSMUSG00000020660	36	43	33	68	29	52	35	10	14	0	6	0	0	84	6
ENSMUSG00000020658	241	214	456	322	594	472	308	40	22	265	44	92	201	272	52
ENSMUSG00000112517	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020657	468	572	590	669	760	760	575	301	228	94	270	519	128	2037	324
ENSMUSG00000020654	490	725	996	781	906	1364	819	560	358	249	588	716	156	4302	494
ENSMUSG00000020652	303	407	460	508	518	408	275	244	170	76	426	178	98	1641	195
ENSMUSG00000112770	13	18	12	6	17	8	2	10	10	0	6	0	0	47	2
ENSMUSG00000112297	6	34	26	31	25	22	8	8	6	6	0	0	44	129	6
ENSMUSG00000096199	295	326	131	342	190	171	144	124	81	35	149	139	212	989	69
ENSMUSG00000120893	18	30	11	27	8	9	29	4	1	3	10	66	0	58	17
ENSMUSG00000112829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111916	1	9	3	1	3	0	1	0	0	0	10	0	0	12	0
ENSMUSG00000020647	1774	2490	4159	2606	3781	5069	2739	1464	1361	854	2242	2423	886	13657	1527
ENSMUSG00002076270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075858	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0
ENSMUSG00000111938	0	0	3	4	0	0	2	8	0	0	0	0	0	3	0
ENSMUSG00000112422	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
ENSMUSG00000112819	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112505	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000118449	8	9	0	8	6	6	5	8	8	1	32	65	0	172	12
ENSMUSG00000020640	2625	3323	2305	2719	3197	2966	1797	2195	1595	1421	2764	3766	952	18226	2037
ENSMUSG00000111971	5	9	6	5	2	2	4	0	0	0	0	86	0	66	2
ENSMUSG00000091732	1	5	3	0	0	0	1	0	0	0	0	0	0	12	0
ENSMUSG00000079177	4	11	15	2	14	13	4	2	30	0	3	0	0	21	6
ENSMUSG00000050545	45	51	55	67	59	60	27	16	24	0	26	0	0	154	13
ENSMUSG00000087939	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000119679	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020639	9	18	36	22	16	24	16	2	4	52	0	0	0	86	11
ENSMUSG00000091269	358	410	155	386	215	124	98	23	18	16	33	209	30	112	6
ENSMUSG00000118546	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037361	5219	4120	1122	6851	1667	1434	2466	1182	902	1108	1608	2440	886	9081	1133
ENSMUSG00000020635	162	169	95	250	130	86	56	77	54	26	28	212	16	433	64
ENSMUSG00000051721	323	282	343	365	429	339	202	264	183	133	314	254	98	2100	228
ENSMUSG00000037336	58	93	42	42	68	37	14	18	22	0	18	0	46	190	38
ENSMUSG00000020634	1239	1521	412	1203	884	642	521	915	819	426	1329	1644	883	7620	928
ENSMUSG00000052812	2306	3114	2873	2745	3664	3176	1954	1870	1517	1328	2149	2184	928	12888	1710
ENSMUSG00000087780	0	0	2	0	0	0	0	0	0	0	0	0	0	10	1
ENSMUSG00000112723	2	0	2	2	0	6	0	0	0	0	0	0	0	0	0
ENSMUSG00000020627	362	576	1639	1155	1739	2049	1077	85	242	144	578	102	56	1060	126
ENSMUSG00000112020	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037735	41	49	100	118	67	133	156	6	8	0	18	0	0	62	4
ENSMUSG00000097977	3	2	3	0	0	0	2	0	0	0	0	1	0	0	0
ENSMUSG00000112559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112404	1	8	2	1	0	2	4	0	0	0	0	0	0	4	0
ENSMUSG00002075154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111898	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112591	0	3	2	0	0	0	0	0	0	0	0	0	0	8	4
ENSMUSG00000111967	6	13	6	20	4	4	10	2	0	0	0	1	0	33	4
ENSMUSG00000112454	1	2	0	0	1	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000111975	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112754	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112323	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000073233	16	7	8	8	23	17	4	2	4	8	4	16	28	15	19
ENSMUSG00000112006	2	16	8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112615	2	8	1	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020609	7	24	10	0	0	0	10	10	0	2	0	0	0	19	2
ENSMUSG00000112694	1	3	0	0	0	3	0	2	0	0	0	0	0	4	0
ENSMUSG00000037669	1437	1816	1583	1912	1391	1581	1534	1235	862	512	1296	1595	344	9412	1193
ENSMUSG00000112441	8	16	147	34	6	269	14	14	0	0	0	0	0	12	6
ENSMUSG00000037660	9	4	45	7	11	85	3	0	0	0	0	0	0	2	0
ENSMUSG00000020605	284	305	720	516	550	715	465	708	390	334	606	1002	239	4853	539
ENSMUSG00000111889	0	0	0	4	5	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000112452	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112664	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0
ENSMUSG00000121738	0	11	3	0	0	6	2	0	0	0	0	0	0	3	0
ENSMUSG00000112657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054364	7210	8664	11444	12213	8755	13419	10581	7198	4591	3018	4604	11119	3867	38739	5337
ENSMUSG00000120673	4	7	5	18	4	0	8	0	2	0	0	0	0	20	4
ENSMUSG00000112276	2	0	1	2	2	12	2	2	0	0	0	0	0	0	0
ENSMUSG00000020600	0	23	10	0	2	1	5	0	0	0	0	0	0	13	0
ENSMUSG00000121137	70	69	517	273	775	696	555	6	2	0	20	10	10	93	6
ENSMUSG00000120669	4	8	0	7	7	7	0	0	0	0	2	0	0	10	1
ENSMUSG00000120222	2	3	0	4	6	0	0	2	1	0	0	0	0	2	2
ENSMUSG00000020594	10528	12899	7850	10670	12495	9333	6502	5719	4129	3049	7484	11331	2547	45669	5465
ENSMUSG00000096940	6	6	10	13	0	6	0	18	6	0	58	68	16	153	18
ENSMUSG00000020592	7996	12040	7846	8964	6235	6080	3800	11947	6217	2869	9236	17175	1555	83979	9950
ENSMUSG00000042976	6	8	3	12	2	0	0	6	4	0	12	0	0	65	12
ENSMUSG00000112891	7	16	4	12	2	11	8	2	0	13	1	0	0	58	6
ENSMUSG00000020585	15517	17099	22662	29241	17067	25811	25084	11713	7648	6349	12054	14652	5762	89217	10074
ENSMUSG00000020583	6	5	6	8	6	10	14	4	0	0	8	0	0	44	6
ENSMUSG00000066643	1133	1397	1051	1185	1465	1159	848	2400	1428	480	3045	3059	612	18632	2119
ENSMUSG00000066637	401	388	90	504	138	142	213	108	79	56	108	150	102	757	111
ENSMUSG00000113913	2	2	9	3	3	25	57	0	0	0	0	0	0	6	0
ENSMUSG00000060647	93	120	42	123	69	70	68	103	69	16	40	101	2	827	114
ENSMUSG00000111989	0	0	2	3	0	2	1	0	0	0	0	0	0	0	0
ENSMUSG00000114000	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112496	0	4	2	0	0	6	0	2	0	0	4	4	0	10	0
ENSMUSG00000099360	0	2	0	0	1	4	0	0	0	0	0	0	0	14	0
ENSMUSG00000048387	1789	2240	1199	2572	2249	2520	1416	1300	1019	678	1568	1808	462	11295	1157
ENSMUSG00000077259	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112043	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000112787	1	0	2	0	2	0	0	0	0	0	0	0	0	10	4
ENSMUSG00000088337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111942	453	604	810	494	780	888	567	449	343	340	361	723	347	3780	418
ENSMUSG00000111925	3	0	1	0	0	0	0	0	0	0	0	0	0	8	0
ENSMUSG00000112783	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111917	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112377	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020622	3	12	13	0	2	3	1	0	0	0	0	0	0	25	5
ENSMUSG00000020621	330	460	403	683	340	546	408	526	432	304	511	945	224	3551	440
ENSMUSG00000112792	1	6	5	0	0	0	1	0	0	0	0	0	0	2	0
ENSMUSG00000112127	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112515	0	5	2	4	0	2	3	1	0	0	0	0	0	17	0
ENSMUSG00000066632	187	152	40	132	93	44	42	16	9	8	8	6	64	87	18
ENSMUSG00000111928	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113620	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000043673	34	38	157	162	225	205	220	14	36	0	12	40	0	363	56
ENSMUSG00000112298	1	0	0	2	0	0	0	0	0	0	0	0	0	5	0
ENSMUSG00000112041	0	1	3	3	2	2	0	0	0	0	0	0	0	10	0
ENSMUSG00000047002	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000103287	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051235	332	361	490	480	688	482	378	332	301	112	614	447	76	1676	246
ENSMUSG00000020608	4752	5745	5466	6405	6886	5812	4359	1874	1917	1162	2629	3034	682	14503	2089
ENSMUSG00000098879	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054459	26	45	17	81	48	30	32	362	267	28	565	453	0	2193	226
ENSMUSG00000097841	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000086022	4	4	10	13	4	12	12	2	6	0	0	0	30	26	2
ENSMUSG00000113787	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113226	0	4	2	1	0	0	0	0	0	0	0	2	2	6	0
ENSMUSG00000111974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112413	0	1	0	4	0	3	1	0	1	0	0	0	0	0	2
ENSMUSG00000113013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113330	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113275	20	28	17	49	11	13	9	11	4	76	8	141	106	148	25
ENSMUSG00000077204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078377	140	61	36	128	36	50	43	4	6	6	14	8	2	111	2
ENSMUSG00002075793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020589	1016	1298	463	1107	1296	507	571	626	414	394	964	580	212	4480	490
ENSMUSG00000114136	3	4	4	0	1	2	0	0	0	0	0	0	0	20	0
ENSMUSG00000118614	0	3	0	0	2	0	0	0	0	0	0	0	0	2	0
ENSMUSG00002075824	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119089	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113009	0	12	2	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000091430	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000113363	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000097627	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0
ENSMUSG00000113465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066629	7	17	0	9	7	3	1	0	2	0	0	4	0	28	4
ENSMUSG00000037169	109	178	98	309	255	214	120	61	242	20	279	14	36	1028	84
ENSMUSG00000113953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113220	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000113928	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113284	2	8	2	0	0	0	0	0	0	0	0	0	0	10	6
ENSMUSG00000113937	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064717	0	4	2	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000037149	6004	7048	6456	7227	5715	5874	4778	3825	2947	1626	4656	5640	1516	29645	3530
ENSMUSG00000020576	913	1292	2859	1665	2705	3517	2165	1034	841	592	1385	1593	322	7968	931
ENSMUSG00000113476	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000113188	50	60	67	66	52	68	74	21	33	17	46	2	53	224	14
ENSMUSG00000071414	11	17	27	26	6	31	15	0	0	8	0	0	0	44	0
ENSMUSG00000113058	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119368	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000113666	0	3	0	0	0	0	0	0	0	0	0	0	0	12	0
ENSMUSG00000113283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097973	2	4	0	0	1	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000113855	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0
ENSMUSG00000113863	0	2	0	0	0	0	0	0	0	0	0	0	0	12	0
ENSMUSG00000113397	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114026	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113167	4	17	3	8	8	0	0	0	0	0	0	0	0	8	0
ENSMUSG00000020607	1460	1898	113	966	957	145	178	2101	1522	719	1978	2144	555	13805	1578
ENSMUSG00000113336	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113961	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050974	17	6	1	0	20	1	19	18	2	5	55	0	4	44	2
ENSMUSG00000119624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113663	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064386	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113644	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113285	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121615	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000114124	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113734	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113339	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000121786	0	7	8	0	3	1	6	0	3	0	0	0	0	75	9
ENSMUSG00000098158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020601	2920	3649	1737	3291	3724	1593	1305	6401	4980	2351	7825	9047	1692	50382	5234
ENSMUSG00000098480	0	1	1	5	6	0	0	0	0	0	0	0	0	24	0
ENSMUSG00000097580	16	16	0	8	2	4	0	6	30	0	50	70	0	514	21
ENSMUSG00000113629	0	2	0	2	2	2	4	0	0	0	0	62	0	37	6
ENSMUSG00000113222	6	11	0	6	1	0	1	1	0	2	0	0	2	22	0
ENSMUSG00000113739	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0
ENSMUSG00000113930	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000113142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113735	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0
ENSMUSG00000113975	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ENSMUSG00000113586	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000113892	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120341	6	5	4	2	2	7	0	8	0	0	0	0	0	0	2
ENSMUSG00000020593	1739	1855	1510	1748	1650	2787	1623	990	706	1813	1260	2254	1400	9233	1109
ENSMUSG00000020591	4	8	0	1	0	0	0	0	0	0	8	0	0	0	0
ENSMUSG00000036523	210	228	97	232	374	129	55	6	7	46	0	48	0	73	12
ENSMUSG00000114049	1	3	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002074932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113897	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057469	1333	1452	1285	1771	1498	1576	1148	549	413	364	921	1130	268	4848	508
ENSMUSG00000114018	0	1	1	2	0	0	3	0	0	0	12	0	0	4	0
ENSMUSG00000020580	5774	6747	8740	7336	8961	9580	6703	3502	2726	1583	5289	6933	1136	28065	3477
ENSMUSG00000113202	0	0	2	2	5	6	2	0	0	0	0	0	0	2	0
ENSMUSG00000064620	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045679	473	388	368	414	460	339	286	1705	993	399	2256	2173	273	13419	1407
ENSMUSG00000071398	14	31	42	16	20	29	11	7	10	0	0	64	0	70	16
ENSMUSG00000113447	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051726	8	25	10	17	15	6	2	255	78	0	176	317	0	919	88
ENSMUSG00000113368	14	13	2	20	10	5	2	5	5	2	0	12	0	46	9
ENSMUSG00000020571	18114	20338	18902	20244	15585	19309	19225	9820	7376	5140	10573	12980	4189	80099	9307
ENSMUSG00000020566	253	223	24	120	63	35	37	136	62	1042	270	356	1046	1481	255
ENSMUSG00000114024	13	7	6	4	2	2	4	0	0	0	0	0	0	12	0
ENSMUSG00000061458	1277	1655	1186	1627	1511	1400	1078	1012	554	762	1349	1704	415	7352	833
ENSMUSG00000093037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113246	0	4	2	3	0	0	0	0	0	0	0	0	0	5	2
ENSMUSG00000011179	8265	11134	5357	10520	7738	5842	5124	3630	2534	1356	4111	8168	1386	32756	3958
ENSMUSG00000064427	29	30	48	40	33	36	12	0	4	8	18	0	0	190	9
ENSMUSG00000113093	2	12	30	12	15	49	10	0	0	0	0	0	0	1	0
ENSMUSG00000113131	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114062	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071379	924	936	1098	1298	1031	1445	1056	1310	667	487	1146	2168	309	11642	1296
ENSMUSG00000113294	40	44	41	56	41	29	38	42	44	2	45	57	12	304	55
ENSMUSG00000113612	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121307	136	147	40	118	96	43	24	26	31	10	34	53	70	214	42
ENSMUSG00000114025	139	145	152	182	158	190	135	298	194	114	145	537	119	1981	310
ENSMUSG00000067356	16	21	9	10	13	8	0	12	3	4	12	0	0	106	2
ENSMUSG00000121309	113	113	96	145	119	102	57	21	18	8	42	0	19	362	30
ENSMUSG00000113536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113234	32	29	9	13	16	5	9	0	6	0	0	0	4	38	3
ENSMUSG00000114040	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113197	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000113416	80	76	25	59	57	46	20	58	52	82	22	72	2	580	77
ENSMUSG00000113642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113199	0	0	3	2	3	1	0	0	0	0	0	0	0	0	0
