Symbol	GSM225042	GSM225043	GSM225044	GSM225045	GSM225046	GSM225047	GSM230247	GSM230248	GSM230249	GSM230250	GSM230251	GSM230252	GSM230253	GSM230254	GSM230255	GSM230256	GSM230257	GSM230258	GSM230259	GSM230268	GSM230269	GSM230270	GSM230271	GSM230272	GSM230273	GSM230274	GSM230275	GSM230276	GSM230277	GSM230278	GSM230280	GSM230281	GSM230282	GSM230283	GSM230284	GSM230285	GSM230286	GSM230287	GSM230288	GSM230289	GSM230290	GSM230291	GSM230292	GSM230293	GSM230294	GSM230295	GSM230296	GSM230297	GSM230298	GSM230299	GSM230300	GSM230301	GSM230302
GPBAR1	5.5939499341895	5.53236017653998	6.53752422055105	5.55344929081378	5.66592492642253	6.02865421780572	6.085099359	5.960248317	6.801250774	5.945083207	6.094221327	6.644994066	5.67290972	5.703492572	5.741319779	6.028699826	5.94201793	6.007425825	5.481819405	5.238506457	5.137671138	6.276358875	5.154383653	5.196108491	5.713806201	4.823440703	5.12299582	4.960222987	4.950211491	4.975165138	5.410876234	5.29350085	6.463795492	5.311845399	5.370571161	5.855326819	4.653096724	4.650360252	4.673361535	5.072070062	5.127765212	5.308042111	5.426044893	6.650811462	5.622141075	5.488317044	6.007864716	6.397370584	6.539936723	6.895797658	7.027829245	6.987759758	8.583879932
GPBP1	7.42484324783663	7.51573060538588	5.76244072629219	7.00719445763206	7.04298835514179	6.41618673402978	8.1182733525	8.3035704075	6.4614019455	7.7521031985	7.77480836	7.2058176545	8.6026171395	8.315796799	8.460864948	8.26058335	8.275107095	8.8240348	8.5666455915	7.9653823195	8.1449686545	5.8678980925	7.4802346485	7.437542305	6.683050374	9.7687039195	9.497511705	10.1757140055	9.7044009755	9.917604031	8.3598107385	8.5431559105	6.23556519	7.731303203	7.7651619455	7.014174807	10.146601849	9.2759682615	9.615116836	9.9368452125	9.613674517	7.518379134	7.539283585	5.511623644	6.9783547395	6.9962674245	6.1330934945	8.543023404	8.4502873885	8.6138678805	8.414977755	8.64154873	8.0239553
GPBP1L1	5.96436931103495	6.20357607125027	5.57302756097541	6.10727646036062	6.19797858921857	6.07387182574832	6.344055632	6.67862106566667	5.974761148	6.556512502	6.75830093933333	6.40417898333333	7.62635103033333	7.42216289866667	7.26523076	7.67230542833333	7.149766752	7.23004137166667	7.12108198633333	6.22972630333333	6.500411855	5.681578602	6.473936142	6.614420105	6.34954281833333	6.543991453	5.98688829233333	5.975519777	5.781854616	5.97383816866667	6.488576321	6.74491057433333	6.05004924266667	6.79224768466667	6.918157019	6.574809765	6.574801829	6.052057199	5.92147140733333	5.880372908	5.91121280033333	5.948640469	6.21186640066667	5.28745464466667	6.196463203	6.20992934333333	6.08911020833333	6.610834825	6.50706305	6.920194775	6.838994992	6.63848681966667	6.239925799
GPC1	5.54230360346446	6.13174288043118	6.20772904550281	6.21269659741807	6.23984910770342	6.14062401351791	6.069357283	6.5751034065	6.7634273915	6.6699821305	6.614075589	6.616395407	6.13635618	6.449895023	6.611365975	7.133092127	6.820135366	6.3076233365	6.3646886235	5.3810614635	5.8593644905	5.9001374855	6.0356338435	6.0071775975	6.0028386045	4.6676532155	5.3907969435	5.888553269	6.2141100855	4.6489950415	5.739883683	6.3115885995	6.1913119995	6.408579382	6.4604778115	6.277728338	6.8092884175	6.2946041095	5.995181334	5.7637171615	6.0137468585	5.121354978	5.6180764475	5.8823680525	5.8716401295	5.841963803	5.906481282	4.1741256275	4.119876171	4.4391488325	4.2334411795	4.146932661	5.28153513
GPC2	7.10774647699074	6.66725792517005	6.71390651250125	7.00546957159741	6.90620635083038	6.15123192026561	6.965986616	6.936291964	6.812175825	7.142593093	7.03141706	6.428087336	6.149037377	6.223902319	6.299860457	6.385009601	6.266680943	5.958968391	6.435798493	6.78988876	7.053211251	6.47567129	7.598831574	7.163438734	6.027527645	4.922904229	4.533901467	4.432232391	4.972624863	4.556868318	7.103868539	7.370936329	6.589367741	7.831241414	7.512757613	6.283325648	4.910894409	5.066412434	5.263654266	5.149806978	5.140939527	6.617455133	6.809671041	6.170484159	6.9398263	6.657934947	5.659099659	4.419506859	4.898037706	5.161716712	4.893732903	4.298313831	4.296482637
GPC3	4.64458751198855	4.62178411644057	4.72907726728612	4.29000890649174	5.24107889523206	5.47312031357049	5.4587140785	5.400641222	5.51873782	5.000296357	6.0806162355	6.2237228345	5.933606615	5.5494472895	6.190608716	5.4867049345	6.0879177315	6.058089234	6.0387444205	4.9984115035	4.9516725285	5.136443134	4.4676303105	5.707521756	5.9573675455	3.7887326795	3.7820593765	4.0586159235	3.5624500065	3.8968999685	5.124736398	5.2051141765	5.184880898	4.693925488	5.890825599	6.1442535335	4.7421007185	5.171681822	5.381203293	4.9112521575	4.830597443	4.477091275	4.559986737	4.695237874	4.056195214	5.2650033485	5.514237492	3.3973909365	3.2440551215	3.3232339655	3.3707636865	3.4237250435	3.7330979335
GPC4	8.43969919357916	6.38806676854628	4.95840114931101	8.33939397903637	6.30568186782116	4.9714127033017	9.385178252	7.3371528815	5.826703017	9.132377418	7.2399946065	5.906350281	5.7033816605	5.291759008	5.194372466	5.781500595	5.2853133235	5.3699381545	4.9016525095	9.5743998775	6.886136137	5.2935986795	9.3392805445	6.783310832	5.035604353	3.95300071	4.051558784	4.4380202115	4.2707663195	4.028948108	9.968268589	7.0721199005	5.8685843685	9.6932326305	7.215530655	5.785335543	4.6512514435	5.4148326795	5.9808888205	5.7555203715	5.5949361225	8.989703256	6.3421818755	4.7994875455	8.7295177275	6.36590257	4.603496028	3.5542318065	3.622129927	3.389109865	3.3630995055	3.413383021	3.7252036645
GPC5	2.7971950957376	3.08445287078538	2.80991183766715	2.71746858303104	2.55131855888475	2.80953014503856	3.390314975	3.513680321	3.37389286	3.29082156	3.279631045	3.387989718	3.280921369	3.059616303	3.152028167	3.185260785	3.049713216	3.287751339	3.39944716	2.928524269	3.131158628	2.967409917	2.930146501	2.980264428	2.980264428	2.920803292	3.052909587	2.791387284	2.723551822	3.139010026	3.181594084	3.395917142	3.224271297	3.192386335	2.820554425	3.224844015	3.090403564	3.326098244	2.86443243	3.219656703	3.158760181	2.693063578	2.961092164	2.708578182	2.676775643	2.699537178	2.71844398	2.384638846	2.694636148	2.652790871	2.874200585	2.401700692	2.668238683
GPC6	6.56189406052246	7.42332117532118	6.43892252038837	7.38162782417762	8.21992440991436	7.53326922028335	6.5561273425	7.448344258	6.4522205365	7.687252958	8.523757991	7.830029352	5.313195538	4.8063438295	5.3003911285	5.20738562	5.6668430155	5.4731168875	5.404329827	7.0461104635	8.05699371	6.738655258	8.039478523	9.0828468215	8.142283609	5.249939514	5.074137367	6.068899995	5.667160758	5.207315403	7.021641117	8.1103827295	6.275183367	7.8246327045	8.911185803	8.1453726205	6.396957948	7.2965673595	8.0258248285	8.743322511	7.813364218	6.39710792	7.4887347125	5.8343193375	7.380065931	7.9449399035	7.467121255	3.852298106	3.726435385	4.0542819105	4.030548798	4.2038673185	4.020223691
GPCPD1	4.91129312959869	5.44875712803011	5.28220881884534	4.96997060201525	5.15284326094864	5.50543707333895	5.93716632266667	6.373303235	6.23464235566667	5.69368925733333	5.96258124466667	6.380741682	7.26048033	8.32514697966667	7.82634624833333	7.792865499	7.34133241366667	7.971034226	7.35227661133333	5.31190518033333	6.00761909133333	5.68473921366667	5.278877425	5.320051824	5.96488013033333	6.80679845466667	7.772963666	6.73517996466667	7.17341421866667	7.41590633866667	5.76372789133333	6.361155825	5.96282776166667	5.745542477	5.66751542766667	6.395568238	7.68359961833333	7.593242329	7.649334258	7.594506163	7.61288340933333	5.22009115333333	5.49687433233333	5.46880125366667	4.9931391	5.06424427233333	5.60646163133333	8.834245403	7.80799930733333	8.98978193633333	8.75562086833333	8.33422785	7.36888832533333
GPD1	3.79909510196531	3.84497970426593	4.52882912234664	4.04980435732996	3.87555092779923	3.96985897871931	4.57890240225	4.571876389	5.2494615665	4.6773918655	4.70556183875	4.824667836	5.37708372025	4.46803577775	5.79021234725	4.6269520475	5.56916641325	5.7440831875	4.80721785975	4.3575371165	4.31808637925	5.18783939925	4.53501233725	4.486881849	4.4342903355	4.12337283325	4.13998687625	4.16734427275	4.07217170475	4.2191824085	4.59083473	4.57672139925	5.31199155125	4.769596764	4.58034017325	4.686890557	4.4127125245	4.46093819675	4.423495543	4.268052425	4.20534100175	4.08627832575	4.1828833105	4.7921010175	4.18335898925	4.16354468125	4.2571357705	4.02116794025	3.76832379925	3.819153249	3.93603619925	4.048688542	4.16793481975
GPD1L	4.79583307814853	4.44422968585039	4.93616349487534	4.36864607990478	4.47881398612693	5.08441986860455	5.641012396	5.448149959	5.961807262	5.052534426	5.325960146	6.200271463	9.883376992	9.710379808	9.624183153	9.670006358	8.991479508	9.566934527	8.912075768	5.44127905	5.067594462	5.681506969	4.842344977	4.992362571	5.807501105	6.359347097	6.999630843	7.046034875	6.041526581	5.998879862	5.684798884	5.216183365	5.912211007	4.873095401	5.329546871	6.038554364	6.726748767	8.890145403	8.033363782	7.783908862	8.203104027	5.089032806	4.380237228	5.141972747	4.265839685	4.369147825	5.256686101	6.862538305	6.989959629	6.751593591	7.122618372	7.085639821	6.924364359
GPD2	4.05203469995588	4.26017464795341	3.99586747499012	4.75469179334188	4.32949314825343	4.38636094336427	4.67258373633333	5.00514259333333	4.46702986233333	5.29401576266667	4.94224712033333	4.983653591	5.34632936633333	5.22096634666667	5.321749485	5.687622246	5.10020763866667	5.63692230633333	5.13333693833333	4.36166374633333	4.475062385	4.11356798066667	4.93304949566667	4.63227261333333	4.634981541	4.414587237	4.475742909	4.83886767733333	5.27115606633333	4.379336918	4.788424147	4.879390967	4.47369776666667	5.421897601	4.96168671666667	5.14292334966667	5.441587713	5.37317590966667	5.08862173566667	4.84543447366667	5.20360884733333	3.99147230533333	4.10844356033333	3.56227268933333	4.70507516433333	4.23612296433333	4.15080245033333	4.199933687	4.18874222833333	4.120882033	4.19162482	3.937160813	4.34232079266667
GPER1	3.99656645601875	4.30585437060634	4.63495233748976	4.55506512965582	4.57414599340499	4.39709664794843	4.818766138	5.0671791795	5.265063805	5.278579158	5.248853959	5.0293902825	4.605814538	4.680486814	4.8393677225	4.8379166555	4.9915168155	4.758950621	4.802951953	4.256257739	4.5917605735	4.9074265805	4.903588438	5.0092289295	4.62453806	4.306541923	4.669384888	4.291222432	4.294000238	4.3443994175	4.515721746	4.9079338585	4.9540487275	5.019631882	5.115835844	4.8599352255	4.4519111575	4.4691506875	4.4724784215	4.5129763345	4.3897864115	3.8119156475	4.2088471675	4.4299142975	4.3446779895	4.623437226	4.2340078155	3.6298112015	3.418536636	3.525791379	3.5559935385	3.4932652385	3.7098646315
GPHA2	5.41379046760507	5.50381245549935	5.8535653552241	5.42868052850388	4.94066671602848	5.24355678978088	6.046882175	6.001668187	6.599777845	6.14775196	5.721853443	6.020577529	5.840134357	5.708487856	5.583622899	5.579237215	5.840134357	5.568443361	5.659137465	4.332491994	4.618082451	4.486650994	4.0947922	4.160282267	4.394631866	4.332491994	4.371562928	4.187286888	4.332491994	4.139678104	4.869289406	5.239755519	5.277997951	5.166314843	4.868524627	4.868524627	4.960490401	4.768788474	4.823951406	4.868524627	4.663061103	4.028685279	4.119390769	4.439388676	3.900653623	3.504475563	3.677979514	3.359967645	3.700998998	3.820173275	3.674286416	3.791781077	3.930229604
GPHB5	4.64103922064866	4.83250092757613	5.17349283948786	5.06947490278472	4.8469348788982	4.73146326832162	4.97331038	5.303434472	5.658684825	5.418677141	5.180854391	5.100591381	4.5792429	4.717722364	4.823668764	4.794062458	4.765222427	4.822718084	4.78236677	4.747883696	5.136964269	5.520188006	5.204140124	4.993226212	4.790624284	4.725107916	4.758850279	4.824275227	4.853964004	5.305980272	5.21344455	5.373082737	5.84247371	5.58890891	5.379149317	5.213488835	4.873505072	5.126729149	5.097950012	4.912913538	4.980437435	4.5921061	4.658088134	5.296704799	4.734671053	4.505329844	4.761182334	4.021265877	3.725743027	3.84348142	4.221193834	3.93634701	4.43408368
GPHN	4.76233266998538	4.77127793971839	5.3253436273795	4.85814727769107	4.60294313220422	4.71271287378416	5.365260535	5.331912959	5.91488419533333	5.45113720133333	5.15446768733333	5.351842436	5.69898223833333	5.700083738	5.85982050166667	5.52745424266667	5.40524160966667	5.65375781066667	5.711796026	5.05574949333333	5.14527833	5.36468802866667	5.067635927	4.82029512966667	5.064608542	4.95694400766667	4.53248861133333	5.408734031	5.3099711	5.006933953	5.37235117233333	5.46299157266667	5.86826111833333	5.337100414	5.07911896533333	5.396570893	5.52566576766667	5.42371026033333	5.408840847	5.49119999733333	5.41400215566667	4.56892076966667	4.39546310966667	4.780021015	4.69215336266667	4.34329184533333	4.52087559233333	3.529423476	3.741742849	3.605501758	3.98523053	3.79752068966667	3.47000078366667
GPI	8.87743434153243	9.46981134942818	6.02975543732512	9.06888139195321	11.2090353697444	8.37825943263816	9.434599298	10.05170852	6.651228306	9.63774025	11.56834908	9.02843048	9.127219592	9.412963235	9.303391781	9.13175161	9.29005775	9.007006566	9.028931382	9.766556126	10.41577501	6.154503226	9.873794777	11.95651951	9.116388755	7.680258903	7.427754767	8.883911246	8.751925679	8.808182808	9.852213077	10.45244151	6.167227874	9.886848311	11.952066	9.145056995	8.222135755	8.583355704	8.009652307	7.876535955	7.849340206	8.776327776	9.494812582	5.305975753	9.051649074	11.22820014	8.240020606	8.435845169	8.543058465	7.975910125	8.322480627	8.312292452	8.589648575
GPIHBP1	5.13125276670038	4.8321970410126	5.0872027697535	5.18614902623819	4.66644579845797	4.65051822102723	6.152934099	5.850780555	5.998784264	5.9331507	5.356381032	5.929074247	6.779433728	6.419117444	6.429510571	5.950046987	7.043624111	6.668094312	7.441637783	5.732436904	5.530341946	5.564540178	5.803038816	5.165624509	5.49451097	5.467180022	5.564540178	5.484089458	5.564540178	5.859900864	5.989979467	5.742980431	5.840965908	6.161868026	5.45972558	5.715831977	5.465169249	6.344025728	5.546101818	4.949919452	5.163135665	5.376902655	5.05441935	5.039562356	5.07544945	4.479000158	5.015479914	4.060171965	4.317441975	4.437644156	4.469321136	4.547314731	4.621873299
GPKOW	7.5487913720167	7.26834010720252	6.67519956729458	6.77018706853331	7.0357879430302	6.871183406992	8.007533357	7.77762291	7.196802561	7.209526872	7.548761285	7.404885965	7.480861192	7.450890603	7.637444212	7.7516146	7.50722588	7.650264696	7.562724321	7.627020203	7.365907777	6.776610549	6.735728504	7.205996085	6.974905401	7.333016145	7.027241873	7.684950245	7.992276306	8.052591771	7.8301422	7.523305796	6.87576073	6.928036877	7.288898983	7.126084016	7.913984014	7.646279836	7.174301994	7.203337245	7.092005583	7.316881354	7.093096142	6.389477145	6.46787912	6.75237185	6.578514005	6.557271284	6.674332794	6.537987195	6.789971035	6.750000912	6.999504593
GPLD1	3.36049526341917	3.19437519735214	3.66786712448226	3.26603685519795	3.23686327640786	3.21076699942067	3.84379867016667	3.68267029666667	4.222652907	3.767275859	3.70523361766667	3.68024484066667	3.71470020683333	3.634222827	3.56572073316667	3.57744585516667	3.70123479283333	3.75293680416667	3.58902815533333	3.64971174283333	3.43525120316667	3.98312365116667	3.51065415316667	3.43677784083333	3.50400207783333	3.25268661583333	3.353985659	3.46435755516667	3.32627907183333	3.43596751033333	3.89981253833333	3.71252345866667	4.31563261633333	3.83354694366667	3.73826364966667	3.78093592816667	3.51384433433333	3.7528363505	3.99167060166667	3.88652855433333	3.71785047483333	3.18470333066667	3.00051425333333	3.42940696283333	3.027860113	3.03058239666667	2.97988498216667	2.93157200733333	2.883658415	2.83714520366667	2.8950449425	2.91327437433333	2.82584092483333
GPM6A	3.68791340836028	3.44239243629349	3.92720109262841	3.63922709758625	3.5803387520695	3.51449033557213	4.69423545733333	4.40352620966667	4.797395073	4.548487608	4.531989978	4.43017465566667	4.41950027933333	4.43510106733333	4.37694340466667	4.36899886533333	4.49376977533333	4.41426516666667	4.704680201	4.04307870766667	3.75506669433333	4.266572525	3.94384963066667	3.84333102233333	3.85221633333333	6.42492042966667	6.82149024333333	6.71060174033333	4.18674521066667	7.58442265733333	4.175188111	3.850438706	4.17518439833333	4.01876897966667	3.92401641533333	3.97441573066667	4.92186992566667	5.82003300766667	3.91192740433333	4.98828827466667	4.03103415366667	3.72185630433333	3.367538372	3.976342019	3.54013487633333	3.41695414933333	3.36526780466667	3.203557945	2.86817636933333	3.22466820466667	3.28483927633333	2.97644162466667	3.25510677366667
GPM6B	7.69699224159629	5.97525907137063	4.26082296714471	6.94067591834083	5.47607298639255	4.34576078620592	8.39677270775	6.9357795645	5.12058888325	7.8186841925	6.40165341675	5.224560171	7.27963447575	7.81556750375	7.60610365875	7.7575330445	7.55598584375	7.882373913	8.02064173975	8.29694116775	6.5606137325	4.61615246075	7.49014485525	5.8415553285	4.77931532525	5.41643076025	5.4508043805	7.206873653	5.90640478925	4.76147884	8.46078916125	6.83947314825	4.862529346	7.683998445	6.0697003695	4.8120501875	8.702813083	9.5389853275	10.79476180225	10.243867571	10.2680831125	7.479018505	5.8619168485	3.81950281475	6.7479897635	5.076371661	3.8267059385	3.26827842225	2.94288238225	3.052066534	2.94294144775	3.16901796625	2.87461502525
GPN1	8.79846280914181	7.99068628452677	6.56075017431076	8.23105081808578	8.30018691868848	7.95257385851486	9.305182459	8.600753009	6.995640876	8.83985796	8.753544021	8.45547501	8.414972796	8.229055054	8.475686501	8.256926603	8.128202004	8.618705987	8.530401472	9.225504561	8.370774337	6.546904426	8.6823232	8.73985056	8.370774337	7.597771157	7.572245291	8.144939839	8.69904112	8.425336472	9.529354584	8.48565695	6.811053286	8.879144932	8.966300763	8.728911459	8.348974683	8.006075634	7.840281579	7.733797698	7.942551972	8.755260505	7.658646632	6.060011717	8.243331608	8.115993697	7.75957417	7.573098174	7.291437191	6.948542135	7.370726106	7.351565364	7.395796753
GPN2	5.33342937158816	5.03993398902175	4.41803990303049	5.64726303077198	5.57554218389646	5.1709320298392	6.314206369	5.812847929	5.4666886025	6.463635014	6.539066534	6.174337765	5.537068855	5.4768284995	5.373966848	5.648880882	5.233941518	5.6769629705	5.3832105635	6.0913578575	5.4059610975	5.0088545465	6.330108646	6.285355539	5.7149514665	5.961331951	5.531015533	6.378970917	6.6349445915	5.9965612055	6.293523748	5.609700254	4.8245041425	6.5510018045	6.4284805735	5.974545226	6.494713624	5.56417522	5.5214197575	5.457019755	5.592332475	5.381297024	4.8285374775	4.352245726	5.705584573	5.645408354	5.118644675	5.0610370675	5.2080363605	4.9653215935	5.112501229	4.8307704185	5.1332949345
GPN3	7.70474857648674	7.56768289208843	5.21956043072793	6.70468036161516	6.64439070880494	6.67883598185607	8.085609518	7.957649578	6.313291842	7.113931786	7.043241736	6.912547225	6.954707971	6.66504894	7.002227435	6.643592839	6.675619351	6.912547225	6.61764801	8.147990344	8.146784436	6.039988557	7.192481621	7.006268815	7.344871898	8.398031828	7.189629035	7.856342084	8.071738306	7.683849241	8.833513258	8.698055881	6.584194934	7.625064478	7.395934311	7.745979034	9.057157306	8.603923565	8.842747264	8.63068762	8.558511462	7.5940692	7.614558043	5.667985103	6.549936545	6.542405206	6.572218771	7.18351707	7.030195786	6.888661612	7.386291532	6.960569615	6.653672077
