GO:0035591	80
GO:0035855	26
GO:0043005	378
GO:0045202	1056
GO:0048813	48
GO:0048858	9
GO:0072673	7
GO:0098858	11
GO:0098978	907
GO:0099527	14
GO:0000287	246
GO:0000400	18
GO:0000405	7
GO:0001726	115
GO:0001784	48
GO:0001843	104
GO:0001922	6
GO:0002252	5
GO:0002322	6
GO:0002333	2
GO:0002429	2
GO:0003677	2109
GO:0003779	404
GO:0004715	44
GO:0005080	61
GO:0005730	2174
GO:0006281	413
GO:0006468	130
GO:0006897	227
GO:0006909	85
GO:0006914	229
GO:0006974	570
GO:0006979	156
GO:0007155	622
GO:0007173	64
GO:0007204	174
GO:0007229	92
GO:0007249	65
GO:0007611	87
GO:0008047	66
GO:0008306	53
GO:0009791	113
GO:0010595	62
GO:0015629	276
GO:0016604	381
GO:0018108	26
GO:0019899	471
GO:0019901	559
GO:0019904	343
GO:0021587	8
GO:0022408	18
GO:0030035	4
GO:0030036	243
GO:0030041	31
GO:0030145	70
GO:0030182	212
GO:0030514	63
GO:0030516	14
GO:0030845	2
GO:0031113	13
GO:0032729	84
GO:0032743	41
GO:0032956	103
GO:0032991	929
GO:0033554	36
GO:0033690	15
GO:0034446	48
GO:0034599	108
GO:0034976	111
GO:0035556	445
GO:0035791	5
GO:0038189	3
GO:0038191	18
GO:0042100	32
GO:0042127	205
GO:0042169	45
GO:0042770	20
GO:0043025	664
GO:0043065	385
GO:0043123	195
GO:0043525	100
GO:0043539	75
GO:0043542	42
GO:0045580	17
GO:0045595	49
GO:0045907	53
GO:0045930	27
GO:0045931	37
GO:0046632	13
GO:0046875	32
GO:0048008	39
GO:0048013	43
GO:0048146	74
GO:0048536	52
GO:0048538	60
GO:0050798	10
GO:0050852	113
GO:0050853	42
GO:0050885	68
GO:0051015	222
GO:0051019	30
GO:0051049	22
GO:0051281	36
GO:0051450	13
GO:0051496	58
GO:0051726	246
GO:0051894	35
GO:0060020	12
GO:0060038	21
GO:0060563	16
GO:0065008	55
GO:0070064	19
GO:0070097	12
GO:0070301	82
GO:0070373	83
GO:0070374	219
GO:0071103	2
GO:0071560	75
GO:0071871	2
GO:0072359	25
GO:0090050	23
GO:0098609	216
GO:0099150	8
GO:0120031	4
GO:0141214	7
GO:1900006	23
GO:1900026	45
GO:1900272	14
GO:1901701	14
GO:1902532	17
GO:1903053	13
GO:1903055	4
GO:1903210	2
GO:1903905	4
GO:1904157	4
GO:1904518	1
GO:1905244	3
GO:1905555	6
GO:1990837	575
GO:2000042	29
GO:2000096	8
GO:2000352	35
GO:2000406	24
GO:2000772	13
GO:2000773	26
GO:0001891	31
GO:0002118	5
GO:0006930	8
GO:0007015	157
GO:0007200	121
GO:0007612	74
GO:0007628	49
GO:0008104	217
GO:0008542	79
GO:0010976	181
GO:0016322	18
GO:0031223	6
GO:0035024	27
GO:0035264	164
GO:0035640	35
GO:0043197	209
GO:0051017	43
GO:0060074	21
GO:0097062	12
GO:0098794	418
GO:0005496	52
GO:0008150	4886
GO:0001659	28
GO:0003995	12
GO:0004466	4
GO:0005759	292
GO:0006629	794
GO:0006631	221
GO:0009062	14
GO:0009409	37
GO:0016042	129
GO:0016491	676
GO:0016627	25
GO:0019254	3
