geneSymbol	CellType	Source
FCER2	Mast cells: Immune system	PanglaoDB
IL17A	Mast cells: Immune system	PanglaoDB
CRH	Mast cells: Immune system	PanglaoDB
HSD11B1	Mast cells: Immune system	PanglaoDB
CD274	Mast cells: Immune system	PanglaoDB
CXCR2	Mast cells: Immune system	PanglaoDB
CXCR4	Mast cells: Immune system	PanglaoDB
CCR3	Mast cells: Immune system	PanglaoDB
CCR5	Mast cells: Immune system	PanglaoDB
LTC4S	Mast cells: Immune system	PanglaoDB
GPR34	Mast cells: Immune system	PanglaoDB
MGST2	Mast cells: Immune system	PanglaoDB
ACHE	Mast cells: Immune system	PanglaoDB
CPA3	Mast cells: Immune system	PanglaoDB
CPA1	Mast cells: Immune system	PanglaoDB
CMA1	Mast cells: Immune system	PanglaoDB
HNMT	Mast cells: Immune system	PanglaoDB
TPSAB1	Mast cells: Immune system	PanglaoDB
PTGDS 	Mast cells: Immune system	PanglaoDB
CFP	Mast cells: Immune system	PanglaoDB
RAB27B	Mast cells: Immune system	PanglaoDB
SLA	Mast cells: Immune system	PanglaoDB
IL1RL1	Mast cells: Immune system	PanglaoDB
GNAI1	Mast cells: Immune system	PanglaoDB
CFD	Mast cells: Immune system	PanglaoDB
OSBPL8	Mast cells: Immune system	PanglaoDB
ADORA3	Mast cells: Immune system	PanglaoDB
HS3ST1	Mast cells: Immune system	PanglaoDB
CSF2RB	Mast cells: Immune system	PanglaoDB
DAPP1	Mast cells: Immune system	PanglaoDB
SLC6A4	Mast cells: Immune system	PanglaoDB
MAOB	Mast cells: Immune system	PanglaoDB
CSRNP1	Mast cells: Immune system	PanglaoDB
CYP11A1	Mast cells: Immune system	PanglaoDB
RGS1	Mast cells: Immune system	PanglaoDB
PLEK	Mast cells: Immune system	PanglaoDB
HDC	Mast cells: Immune system	PanglaoDB
TPSB2	Mast cells: Immune system	PanglaoDB
TPH1	Mast cells: Immune system	PanglaoDB
CD55	Mast cells: Immune system	PanglaoDB
RGS13	Mast cells: Immune system	PanglaoDB
TPSG1	Mast cells: Immune system	PanglaoDB
SOCS1	Mast cells: Immune system	PanglaoDB
BTK	Mast cells: Immune system	PanglaoDB
IL4	Mast cells: Immune system	PanglaoDB
MS4A2	Mast cells: Immune system	PanglaoDB
VWA5A	Mast cells: Immune system	PanglaoDB
FCER1A	Mast cells: Immune system	PanglaoDB
MCEMP1	Mast cells: Immune system	PanglaoDB
MILR1	Mast cells: Immune system	PanglaoDB
CCL2	Mast cells: Immune system	PanglaoDB
CREB3L1	Mast cells: Immune system	PanglaoDB
EDNRA	Mast cells: Immune system	PanglaoDB
HS6ST2	Mast cells: Immune system	PanglaoDB
KCNE3	Mast cells: Immune system	PanglaoDB
MEIS2	Mast cells: Immune system	PanglaoDB
MRGPRX2	Mast cells: Immune system	PanglaoDB
PLAU	Mast cells: Immune system	PanglaoDB
ADAMTS9	Mast cells: Immune system	PanglaoDB
CHST1	Mast cells: Immune system	PanglaoDB
COBL	Mast cells: Immune system	PanglaoDB
CTSG	Mast cells: Immune system	PanglaoDB
DNM3	Mast cells: Immune system	PanglaoDB
FAM198B	Mast cells: Immune system	PanglaoDB
GRIK2	Mast cells: Immune system	PanglaoDB
HPGDS	Mast cells: Immune system	PanglaoDB
HS3ST3A1	Mast cells: Immune system	PanglaoDB
PAPSS2	Mast cells: Immune system	PanglaoDB
PCBD1	Mast cells: Immune system	PanglaoDB
PCP4L1	Mast cells: Immune system	PanglaoDB
RNF128	Mast cells: Immune system	PanglaoDB
SLC29A1	Mast cells: Immune system	PanglaoDB
SLC45A3	Mast cells: Immune system	PanglaoDB
STARD13	Mast cells: Immune system	PanglaoDB
A4GALT	Mast cells: Immune system	PanglaoDB
ACER3	Mast cells: Immune system	PanglaoDB
ARMCX3	Mast cells: Immune system	PanglaoDB
ATL2	Mast cells: Immune system	PanglaoDB
BBS10	Mast cells: Immune system	PanglaoDB
BMPR2	Mast cells: Immune system	PanglaoDB
C2	Mast cells: Immune system	PanglaoDB
CCDC141	Mast cells: Immune system	PanglaoDB
CCL7	Mast cells: Immune system	PanglaoDB
CDC42BPA	Mast cells: Immune system	PanglaoDB
CDH9	Mast cells: Immune system	PanglaoDB
COPZ2	Mast cells: Immune system	PanglaoDB
ZDHHC13	Mast cells: Immune system	PanglaoDB
WDR60	Mast cells: Immune system	PanglaoDB
UNC13B	Mast cells: Immune system	PanglaoDB
TRANK1	Mast cells: Immune system	PanglaoDB
TIAM2	Mast cells: Immune system	PanglaoDB
TCF7L1	Mast cells: Immune system	PanglaoDB
STK32B	Mast cells: Immune system	PanglaoDB
ST6GALNAC3	Mast cells: Immune system	PanglaoDB
SOCS2	Mast cells: Immune system	PanglaoDB
SPRED1	Mast cells: Immune system	PanglaoDB
SMPX	Mast cells: Immune system	PanglaoDB
SMARCA1	Mast cells: Immune system	PanglaoDB
SLC7A5	Mast cells: Immune system	PanglaoDB
SLC4A4	Mast cells: Immune system	PanglaoDB
SLC31A2	Mast cells: Immune system	PanglaoDB
SGCE	Mast cells: Immune system	PanglaoDB
ROR1	Mast cells: Immune system	PanglaoDB
RNF180	Mast cells: Immune system	PanglaoDB
RIOK2	Mast cells: Immune system	PanglaoDB
RBFOX1	Mast cells: Immune system	PanglaoDB
RAPGEF2	Mast cells: Immune system	PanglaoDB
PDE1C	Mast cells: Immune system	PanglaoDB
PCDH7	Mast cells: Immune system	PanglaoDB
OPTN	Mast cells: Immune system	PanglaoDB
OAF	Mast cells: Immune system	PanglaoDB
NEO1	Mast cells: Immune system	PanglaoDB
NDST2	Mast cells: Immune system	PanglaoDB
NCEH1	Mast cells: Immune system	PanglaoDB
MRGPRX1	Mast cells: Immune system	PanglaoDB
MLPH	Mast cells: Immune system	PanglaoDB
MITF	Mast cells: Immune system	PanglaoDB
MFGE8	Mast cells: Immune system	PanglaoDB
LSAMP	Mast cells: Immune system	PanglaoDB
LRRC66	Mast cells: Immune system	PanglaoDB
LIMA1	Mast cells: Immune system	PanglaoDB
KRT4	Mast cells: Immune system	PanglaoDB
KDELR3	Mast cells: Immune system	PanglaoDB
IDS	Mast cells: Immune system	PanglaoDB
HSPA13	Mast cells: Immune system	PanglaoDB
HS2ST1	Mast cells: Immune system	PanglaoDB
GPM6A	Mast cells: Immune system	PanglaoDB
GP1BA	Mast cells: Immune system	PanglaoDB
GNAZ	Mast cells: Immune system	PanglaoDB
FAM84A	Mast cells: Immune system	PanglaoDB
FAM129B	Mast cells: Immune system	PanglaoDB
EXT1	Mast cells: Immune system	PanglaoDB
ESYT3	Mast cells: Immune system	PanglaoDB
ENO2	Mast cells: Immune system	PanglaoDB
ENAH	Mast cells: Immune system	PanglaoDB
DUSP1	Mast cells: Immune system	PanglaoDB
DGKI	Mast cells: Immune system	PanglaoDB
DDC	Mast cells: Immune system	PanglaoDB
DCLK3	Mast cells: Immune system	PanglaoDB
ITGA2B	Megakaryocytes: Immune system	PanglaoDB
GP1BA	Megakaryocytes: Immune system	PanglaoDB
ITGB3	Megakaryocytes: Immune system	PanglaoDB
MPL	Megakaryocytes: Immune system	PanglaoDB
LAT	Megakaryocytes: Immune system	PanglaoDB
PLEK	Megakaryocytes: Immune system	PanglaoDB
S100A9	Megakaryocytes: Immune system	PanglaoDB
S100A8	Megakaryocytes: Immune system	PanglaoDB
PF4	Megakaryocytes: Immune system	PanglaoDB
F13A1	Megakaryocytes: Immune system	PanglaoDB
CD9	Megakaryocytes: Immune system	PanglaoDB
EPOR	Megakaryocytes: Immune system	PanglaoDB
CXCR4	Megakaryocytes: Immune system	PanglaoDB
GP5	Megakaryocytes: Immune system	PanglaoDB
CXCR1	Megakaryocytes: Immune system	PanglaoDB
CXCR2	Megakaryocytes: Immune system	PanglaoDB
SLAMF1	Megakaryocytes: Immune system	PanglaoDB
PDE6B	Megakaryocytes: Immune system	PanglaoDB
MATK	Megakaryocytes: Immune system	PanglaoDB
SPON2	Megakaryocytes: Immune system	PanglaoDB
MKL2	Megakaryocytes: Immune system	PanglaoDB
TLR9	Megakaryocytes: Immune system	PanglaoDB
KIF5B	Megakaryocytes: Immune system	PanglaoDB
GATA1	Megakaryocytes: Immune system	PanglaoDB
FLI1	Megakaryocytes: Immune system	PanglaoDB
PROX1	Megakaryocytes: Immune system	PanglaoDB
SYP	Megakaryocytes: Immune system	PanglaoDB
TSPAN9	Megakaryocytes: Immune system	PanglaoDB
RGS18	Megakaryocytes: Immune system	PanglaoDB
TREML1	Megakaryocytes: Immune system	PanglaoDB
GATA2	Megakaryocytes: Immune system	PanglaoDB
VWF	Megakaryocytes: Immune system	PanglaoDB
ALOX12	Megakaryocytes: Immune system	PanglaoDB
SELP	Megakaryocytes: Immune system	PanglaoDB
NFATC1	Megakaryocytes: Immune system	PanglaoDB
CIB1	Megakaryocytes: Immune system	PanglaoDB
PLK3	Megakaryocytes: Immune system	PanglaoDB
MAFG	Megakaryocytes: Immune system	PanglaoDB
IL2RA	Megakaryocytes: Immune system	PanglaoDB
PECAM1	Megakaryocytes: Immune system	PanglaoDB
PPARG	Megakaryocytes: Immune system	PanglaoDB
IL6	Megakaryocytes: Immune system	PanglaoDB
IL21R	Megakaryocytes: Immune system	PanglaoDB
LRP1	Megakaryocytes: Immune system	PanglaoDB
ACHE	Megakaryocytes: Immune system	PanglaoDB
VEGFA	Megakaryocytes: Immune system	PanglaoDB
TGFB1	Megakaryocytes: Immune system	PanglaoDB
GP9	Megakaryocytes: Immune system	PanglaoDB
AHR	Melanocytes: Skin	PanglaoDB
MC1R	Melanocytes: Skin	PanglaoDB
PMEL	Melanocytes: Skin	PanglaoDB
PTGDS	Melanocytes: Skin	PanglaoDB
SLC45A2	Melanocytes: Skin	PanglaoDB
MLANA	Melanocytes: Skin	PanglaoDB
MITF	Melanocytes: Skin	PanglaoDB
TYR	Melanocytes: Skin	PanglaoDB
TYRP1	Melanocytes: Skin	PanglaoDB
DCT	Melanocytes: Skin	PanglaoDB
FILIP1L	Melanocytes: Skin	PanglaoDB
GPNMB	Melanocytes: Skin	PanglaoDB
LOXL2	Melanocytes: Skin	PanglaoDB
ZC3H7A	Melanocytes: Skin	PanglaoDB
SLK	Melanocytes: Skin	PanglaoDB
DKK3	Melanocytes: Skin	PanglaoDB
AHNAK2	Melanocytes: Skin	PanglaoDB
HSPB1	Melanocytes: Skin	PanglaoDB
PAX3	Melanocytes: Skin	PanglaoDB
TRPM1	Melanocytes: Skin	PanglaoDB
CTNS	Melanocytes: Skin	PanglaoDB
ENPP1	Melanocytes: Skin	PanglaoDB
SOX9	Melanocytes: Skin	PanglaoDB
BNC2	Melanocytes: Skin	PanglaoDB
MEN1	Melanocytes: Skin	PanglaoDB
POMC	Melanocytes: Skin	PanglaoDB
TFAP2A	Melanocytes: Skin	PanglaoDB
RAB38	Melanocytes: Skin	PanglaoDB
TP63	Melanocytes: Skin	PanglaoDB
CRABP1	Melanocytes: Skin	PanglaoDB
BMI1	Melanocytes: Skin	PanglaoDB
PTN	Melanocytes: Skin	PanglaoDB
PRKN	Melanocytes: Skin	PanglaoDB
KLC2	Melanocytes: Skin	PanglaoDB
IL24	Melanocytes: Skin	PanglaoDB
TPH2	Melanocytes: Skin	PanglaoDB
PPARA	Melanocytes: Skin	PanglaoDB
PPARD	Melanocytes: Skin	PanglaoDB
PPARG	Melanocytes: Skin	PanglaoDB
PRKCA	Melanocytes: Skin	PanglaoDB
FOXC1	Meningeal cells: Brain	PanglaoDB
FOXC2	Meningeal cells: Brain	PanglaoDB
BMP7	Meningeal cells: Brain	PanglaoDB
ZIC1	Meningeal cells: Brain	PanglaoDB
ZIC3	Meningeal cells: Brain	PanglaoDB
ALDH1A2	Meningeal cells: Brain	PanglaoDB
ALX4	Meningeal cells: Brain	PanglaoDB
IGF2	Meningeal cells: Brain	PanglaoDB
VTN	Meningeal cells: Brain	PanglaoDB
IGFBP2	Meningeal cells: Brain	PanglaoDB
DCN	Meningeal cells: Brain	PanglaoDB
LUM	Meningeal cells: Brain	PanglaoDB
PDGFRA	Meningeal cells: Brain	PanglaoDB
IL33	Meningeal cells: Brain	PanglaoDB
PTGDS	Meningeal cells: Brain	PanglaoDB
NNAT	Meningeal cells: Brain	PanglaoDB
NOV	Meningeal cells: Brain	PanglaoDB
SLC47A1	Meningeal cells: Brain	PanglaoDB
CHGA	Merkel cells: Skin	PanglaoDB
KRT20	Merkel cells: Skin	PanglaoDB
FLI1	Merkel cells: Skin	PanglaoDB
CD99	Merkel cells: Skin	PanglaoDB
GNAI1	Merkel cells: Skin	PanglaoDB
VIL1	Merkel cells: Skin	PanglaoDB
PIEZO2	Merkel cells: Skin	PanglaoDB
ID2	Merkel cells: Skin	PanglaoDB
TRPV4	Merkel cells: Skin	PanglaoDB
ATOH1	Merkel cells: Skin	PanglaoDB
SOX2	Merkel cells: Skin	PanglaoDB
TTF1	Merkel cells: Skin	PanglaoDB
POU4F3	Merkel cells: Skin	PanglaoDB
GFI1	Merkel cells: Skin	PanglaoDB
KRT8	Merkel cells: Skin	PanglaoDB
KRT18	Merkel cells: Skin	PanglaoDB
PDGFB	Mesangial cells: Kidney	PanglaoDB
PDGFRB	Mesangial cells: Kidney	PanglaoDB
ACTA2	Mesangial cells: Kidney	PanglaoDB
TNS1	Mesangial cells: Kidney	PanglaoDB
SFRP2	Mesangial cells: Kidney	PanglaoDB
ECM1	Mesangial cells: Kidney	PanglaoDB
ANGPT2	Mesangial cells: Kidney	PanglaoDB
FGF1	Mesangial cells: Kidney	PanglaoDB
CTGF	Mesangial cells: Kidney	PanglaoDB
PLAU	Mesangial cells: Kidney	PanglaoDB
GATA3	Mesangial cells: Kidney	PanglaoDB
LEF1	Mesangial cells: Kidney	PanglaoDB
MRC1	Mesangial cells: Kidney	PanglaoDB
PML	Mesangial cells: Kidney	PanglaoDB
OGT	Mesangial cells: Kidney	PanglaoDB
NOCT	Mesangial cells: Kidney	PanglaoDB
NCOA2	Mesangial cells: Kidney	PanglaoDB
PER3	Mesangial cells: Kidney	PanglaoDB
PLA2R1	Mesangial cells: Kidney	PanglaoDB
TRIP4	Mesangial cells: Kidney	PanglaoDB
AMOTL2	Mesangial cells: Kidney	PanglaoDB
LATS2	Mesangial cells: Kidney	PanglaoDB
YAP1	Mesangial cells: Kidney	PanglaoDB
LRP5	Mesangial cells: Kidney	PanglaoDB
MIB1	Mesangial cells: Kidney	PanglaoDB
NOSTRIN	Mesangial cells: Kidney	PanglaoDB
ADAMTSL4	Mesangial cells: Kidney	PanglaoDB
EMILIN1	Mesangial cells: Kidney	PanglaoDB
ITGA8	Mesangial cells: Kidney	PanglaoDB
DYRK1A	Mesangial cells: Kidney	PanglaoDB
ARID5B	Mesangial cells: Kidney	PanglaoDB
CCR7	Mesangial cells: Kidney	PanglaoDB
FN1	Mesangial cells: Kidney	PanglaoDB
PAWR	Mesangial cells: Kidney	PanglaoDB
PTN	Mesangial cells: Kidney	PanglaoDB
SERPINE2	Mesangial cells: Kidney	PanglaoDB
TBX18	Mesangial cells: Kidney	PanglaoDB
TEK	Mesangial cells: Kidney	PanglaoDB
THY1	Mesangial cells: Kidney	PanglaoDB
MYL9	Mesangial cells: Kidney	PanglaoDB
TPM2	Mesangial cells: Kidney	PanglaoDB
CALD1	Mesangial cells: Kidney	PanglaoDB
HOPX	Mesangial cells: Kidney	PanglaoDB
NR4A2	Mesangial cells: Kidney	PanglaoDB
ACTN1	Mesangial cells: Kidney	PanglaoDB
AKAP12	Mesangial cells: Kidney	PanglaoDB
ROCK1	Mesangial cells: Kidney	PanglaoDB
SH3BGRL	Mesangial cells: Kidney	PanglaoDB
RASD1	Mesangial cells: Kidney	PanglaoDB
SNCG	Mesangial cells: Kidney	PanglaoDB
FILIP1L	Mesangial cells: Kidney	PanglaoDB
FLNA	Mesangial cells: Kidney	PanglaoDB
MEF2C	Mesangial cells: Kidney	PanglaoDB
CSTB	Mesangial cells: Kidney	PanglaoDB
SMARCA5	Mesangial cells: Kidney	PanglaoDB
PDE3A	Mesangial cells: Kidney	PanglaoDB
MAP3K20	Mesangial cells: Kidney	PanglaoDB
CALB2	Mesothelial cells: Epithelium	PanglaoDB
MUC16	Mesothelial cells: Epithelium	PanglaoDB
KRT5	Mesothelial cells: Epithelium	PanglaoDB
KRT6A	Mesothelial cells: Epithelium	PanglaoDB
DES	Mesothelial cells: Epithelium	PanglaoDB
CDH1	Mesothelial cells: Epithelium	PanglaoDB
HAS2	Mesothelial cells: Epithelium	PanglaoDB
KRT7	Mesothelial cells: Epithelium	PanglaoDB
ME1	Mesothelial cells: Epithelium	PanglaoDB
ME2	Mesothelial cells: Epithelium	PanglaoDB
MSLN	Mesothelial cells: Epithelium	PanglaoDB
THBD	Mesothelial cells: Epithelium	PanglaoDB
WT1	Mesothelial cells: Epithelium	PanglaoDB
LRRN4	Mesothelial cells: Epithelium	PanglaoDB
IL17RE	Mesothelial cells: Epithelium	PanglaoDB
LOX	Mesothelial cells: Epithelium	PanglaoDB
KCNAB1	Mesothelial cells: Epithelium	PanglaoDB
PKHD1L1	Mesothelial cells: Epithelium	PanglaoDB
SULF1	Mesothelial cells: Epithelium	PanglaoDB
DUSP5	Mesothelial cells: Epithelium	PanglaoDB
MIR22HG	Mesothelial cells: Epithelium	PanglaoDB
COBLL1	Mesothelial cells: Epithelium	PanglaoDB
ST3GAL1	Mesothelial cells: Epithelium	PanglaoDB
FBXO33	Mesothelial cells: Epithelium	PanglaoDB
FZD1	Mesothelial cells: Epithelium	PanglaoDB
RASL11A	Mesothelial cells: Epithelium	PanglaoDB
CDON	Mesothelial cells: Epithelium	PanglaoDB
BCL3	Mesothelial cells: Epithelium	PanglaoDB
ACKR3	Mesothelial cells: Epithelium	PanglaoDB
NPR1	Mesothelial cells: Epithelium	PanglaoDB
PCSK6	Mesothelial cells: Epithelium	PanglaoDB
DPP4	Mesothelial cells: Epithelium	PanglaoDB
RND1	Mesothelial cells: Epithelium	PanglaoDB
GBP2	Mesothelial cells: Epithelium	PanglaoDB
MEDAG	Mesothelial cells: Epithelium	PanglaoDB
AR	Mesothelial cells: Epithelium	PanglaoDB
LGALS7	Mesothelial cells: Epithelium	PanglaoDB
ANO1	Mesothelial cells: Epithelium	PanglaoDB
GSTA3	Mesothelial cells: Epithelium	PanglaoDB
OSR1	Mesothelial cells: Epithelium	PanglaoDB
TWSG1	Mesothelial cells: Epithelium	PanglaoDB
ADGRD1	Mesothelial cells: Epithelium	PanglaoDB
CRLS1	Mesothelial cells: Epithelium	PanglaoDB
FLNC	Mesothelial cells: Epithelium	PanglaoDB
PTGS2	Mesothelial cells: Epithelium	PanglaoDB
C2	Mesothelial cells: Epithelium	PanglaoDB
FMO2	Mesothelial cells: Epithelium	PanglaoDB
FMOD	Mesothelial cells: Epithelium	PanglaoDB
FGF1	Mesothelial cells: Epithelium	PanglaoDB
EFEMP1	Mesothelial cells: Epithelium	PanglaoDB
FRAS1	Mesothelial cells: Epithelium	PanglaoDB
RSPO1	Mesothelial cells: Epithelium	PanglaoDB
RARRES2	Mesothelial cells: Epithelium	PanglaoDB
GP2	Microfold cells: GI tract	PanglaoDB
SPIB	Microfold cells: GI tract	PanglaoDB
PGLYRP1	Microfold cells: GI tract	PanglaoDB
EHF	Microfold cells: GI tract	PanglaoDB
ANXA5	Microfold cells: GI tract	PanglaoDB
SOX8	Microfold cells: GI tract	PanglaoDB
MIER3	Microfold cells: GI tract	PanglaoDB
NFIC	Microfold cells: GI tract	PanglaoDB
CXCL16	Microfold cells: GI tract	PanglaoDB
CTSD	Microfold cells: GI tract	PanglaoDB
CCL20	Microfold cells: GI tract	PanglaoDB
CTSH	Microfold cells: GI tract	PanglaoDB
MARCKSL1	Microfold cells: GI tract	PanglaoDB
RAC2	Microfold cells: GI tract	PanglaoDB
TNFAIP2	Microfold cells: GI tract	PanglaoDB
FABP5	Microfold cells: GI tract	PanglaoDB
GJB2	Microfold cells: GI tract	PanglaoDB
MFGE8	Microfold cells: GI tract	PanglaoDB
CYBA	Microfold cells: GI tract	PanglaoDB
TMPRSS2	Microfold cells: GI tract	PanglaoDB
AHR	Microfold cells: GI tract	PanglaoDB
MTF1	Microfold cells: GI tract	PanglaoDB
RELB	Microfold cells: GI tract	PanglaoDB
TULP4	Microfold cells: GI tract	PanglaoDB
ONECUT2	Microfold cells: GI tract	PanglaoDB
FOSL2	Microfold cells: GI tract	PanglaoDB
IRF6	Microfold cells: GI tract	PanglaoDB
IRF2	Microfold cells: GI tract	PanglaoDB
NFIB	Microfold cells: GI tract	PanglaoDB
FOXP4	Microfold cells: GI tract	PanglaoDB
ITGAM	Microglia: Brain	PanglaoDB
ITGAX	Microglia: Brain	PanglaoDB
C5AR1	Microglia: Brain	PanglaoDB
CX3CR1	Microglia: Brain	PanglaoDB
P2RY12	Microglia: Brain	PanglaoDB
P2RX7	Microglia: Brain	PanglaoDB
CD40	Microglia: Brain	PanglaoDB
TREM2	Microglia: Brain	PanglaoDB
TMEM119	Microglia: Brain	PanglaoDB
GPR34	Microglia: Brain	PanglaoDB
TFF3	Microglia: Brain	PanglaoDB
SALL1	Microglia: Brain	PanglaoDB
CSF3R	Microglia: Brain	PanglaoDB
TCIRG1	Microglia: Brain	PanglaoDB
SUSD3	Microglia: Brain	PanglaoDB
GPR183	Microglia: Brain	PanglaoDB
VAV1	Microglia: Brain	PanglaoDB
SLC2A5	Microglia: Brain	PanglaoDB
IL21R	Microglia: Brain	PanglaoDB
IL10RA	Microglia: Brain	PanglaoDB
PTAFR	Microglia: Brain	PanglaoDB
LAG3	Microglia: Brain	PanglaoDB
ENTPD1	Microglia: Brain	PanglaoDB
ADRB2	Microglia: Brain	PanglaoDB
TMEM173	Microglia: Brain	PanglaoDB
TBXAS1	Microglia: Brain	PanglaoDB
P2RY6	Microglia: Brain	PanglaoDB
P2RY13	Microglia: Brain	PanglaoDB
CEBPA	Microglia: Brain	PanglaoDB
CD180	Microglia: Brain	PanglaoDB
MYO1F	Microglia: Brain	PanglaoDB
OLFML3	Microglia: Brain	PanglaoDB
S100A8	Microglia: Brain	PanglaoDB
LTC4S	Microglia: Brain	PanglaoDB
TGFBR1	Microglia: Brain	PanglaoDB
S100A9	Microglia: Brain	PanglaoDB
LPCAT2	Microglia: Brain	PanglaoDB
ITGB5	Microglia: Brain	PanglaoDB
LAIR1	Microglia: Brain	PanglaoDB
SPHK1	Microglia: Brain	PanglaoDB
COLEC12	Microglia: Brain	PanglaoDB
ALDH1A2	Microglia: Brain	PanglaoDB
AEBP1	Microglia: Brain	PanglaoDB
PTGDS	Microglia: Brain	PanglaoDB
CCR5	Microglia: Brain	PanglaoDB
SLCO2B1	Microglia: Brain	PanglaoDB
PTGS1	Microglia: Brain	PanglaoDB
APBB1IP	Microglia: Brain	PanglaoDB
CYFIP1	Microglia: Brain	PanglaoDB
CYTH4	Microglia: Brain	PanglaoDB
MERTK	Microglia: Brain	PanglaoDB
MAFB	Microglia: Brain	PanglaoDB
HPGDS	Microglia: Brain	PanglaoDB
BIN2	Microglia: Brain	PanglaoDB
CMTM6	Microglia: Brain	PanglaoDB
CCL4	Microglia: Brain	PanglaoDB
CCL3	Microglia: Brain	PanglaoDB
CCRL2	Microglia: Brain	PanglaoDB
UCP2	Microglia: Brain	PanglaoDB
CLEC3B	Microglia: Brain	PanglaoDB
MRC2	Microglia: Brain	PanglaoDB
CLEC10A	Microglia: Brain	PanglaoDB
PF4	Microglia: Brain	PanglaoDB
CD53	Microglia: Brain	PanglaoDB
FOS	Microglia: Brain	PanglaoDB
EGR1	Microglia: Brain	PanglaoDB
AIF1	Microglia: Brain	PanglaoDB
CTSS	Microglia: Brain	PanglaoDB
CSF1R	Microglia: Brain	PanglaoDB
SKI	Microglia: Brain	PanglaoDB
C1QB	Microglia: Brain	PanglaoDB
RGS1	Monocytes: Immune system	PanglaoDB
APOBEC3A	Monocytes: Immune system	PanglaoDB
CD7	Monocytes: Immune system	PanglaoDB
TET2	Monocytes: Immune system	PanglaoDB
CD40	Monocytes: Immune system	PanglaoDB
DYSF	Monocytes: Immune system	PanglaoDB
CMKLR1	Monocytes: Immune system	PanglaoDB
MEFV	Monocytes: Immune system	PanglaoDB
HCK	Monocytes: Immune system	PanglaoDB
FCGR3B	Monocytes: Immune system	PanglaoDB
PADI4	Monocytes: Immune system	PanglaoDB
GHSR	Monocytes: Immune system	PanglaoDB
ITGAX	Monocytes: Immune system	PanglaoDB
SELE	Monocytes: Immune system	PanglaoDB
TLR4	Monocytes: Immune system	PanglaoDB
AR	Monocytes: Immune system	PanglaoDB
CXCR4	Monocytes: Immune system	PanglaoDB
CD86	Monocytes: Immune system	PanglaoDB
CCR2	Monocytes: Immune system	PanglaoDB
TNFRSF14	Monocytes: Immune system	PanglaoDB
ADA2	Monocytes: Immune system	PanglaoDB
MGMT	Monocytes: Immune system	PanglaoDB
CD14	Monocytes: Immune system	PanglaoDB
CD33	Monocytes: Immune system	PanglaoDB
ITGAM	Monocytes: Immune system	PanglaoDB
ACE	Monocytes: Immune system	PanglaoDB
FUT4	Monocytes: Immune system	PanglaoDB
ICAM1	Monocytes: Immune system	PanglaoDB
SELL	Monocytes: Immune system	PanglaoDB
CD163	Monocytes: Immune system	PanglaoDB
FCGR1A	Monocytes: Immune system	PanglaoDB
FCGR2B	Monocytes: Immune system	PanglaoDB
ACP5	Monocytes: Immune system	PanglaoDB
MRC1	Monocytes: Immune system	PanglaoDB
TNF	Monocytes: Immune system	PanglaoDB
PLAU	Monocytes: Immune system	PanglaoDB
GBP1	Monocytes: Immune system	PanglaoDB
OAS1	Monocytes: Immune system	PanglaoDB
IRF7	Monocytes: Immune system	PanglaoDB
PLSCR1	Monocytes: Immune system	PanglaoDB
MX1	Monocytes: Immune system	PanglaoDB
IL1RN	Monocytes: Immune system	PanglaoDB
HLA-DRA	Monocytes: Immune system	PanglaoDB
IFIT1	Monocytes: Immune system	PanglaoDB
IDO1	Monocytes: Immune system	PanglaoDB
IFIT3	Monocytes: Immune system	PanglaoDB
TNFSF10	Monocytes: Immune system	PanglaoDB
CXCL10	Monocytes: Immune system	PanglaoDB
S100A9	Monocytes: Immune system	PanglaoDB
S100A8	Monocytes: Immune system	PanglaoDB
S100A4	Monocytes: Immune system	PanglaoDB
CLEC7A	Monocytes: Immune system	PanglaoDB
CSF3R	Monocytes: Immune system	PanglaoDB
MNDA	Monocytes: Immune system	PanglaoDB
MS4A6A	Monocytes: Immune system	PanglaoDB
ZFP36L2	Monocytes: Immune system	PanglaoDB
LTA4H	Monocytes: Immune system	PanglaoDB
CLEC12A	Monocytes: Immune system	PanglaoDB
CD48	Monocytes: Immune system	PanglaoDB
PRTN3	Monocytes: Immune system	PanglaoDB
FCGR3A	Monocytes: Immune system	PanglaoDB
VCAN	Monocytes: Immune system	PanglaoDB
IFITM3	Monocytes: Immune system	PanglaoDB
FN1	Monocytes: Immune system	PanglaoDB
ADGRE1	Monocytes: Immune system	PanglaoDB
CD44	Monocytes: Immune system	PanglaoDB
CSF1R	Monocytes: Immune system	PanglaoDB
CX3CR1	Monocytes: Immune system	PanglaoDB
ITGAL	Monocytes: Immune system	PanglaoDB
PECAM1	Monocytes: Immune system	PanglaoDB
PTPRC	Monocytes: Immune system	PanglaoDB
SPN	Monocytes: Immune system	PanglaoDB
PSAP	Monocytes: Immune system	PanglaoDB
FCN1	Monocytes: Immune system	PanglaoDB
LYZ	Monocytes: Immune system	PanglaoDB
RHOC	Monocytes: Immune system	PanglaoDB
PILRA	Monocytes: Immune system	PanglaoDB
NFKBIZ	Monocytes: Immune system	PanglaoDB
NAAA	Monocytes: Immune system	PanglaoDB
LY6E	Monocytes: Immune system	PanglaoDB
LYN	Monocytes: Immune system	PanglaoDB
MS4A7	Monocytes: Immune system	PanglaoDB
