KO	Pathway
K17690	mmu01100
K17691	mmu01100
K17709	mmu01100
K17716	mmu01100
K17717	mmu01100
K17718	mmu01100
K17719	mmu01100
K17720	mmu01100
K17721	mmu01100
K17722	mmu01100
K17723	mmu01100
K17724	mmu01100
K17725	mmu01100
K17726	mmu01100
K17728	mmu01100
K17738	mmu01100
K17741	mmu01100
K17742	mmu01100
K17743	mmu01100
K17744	mmu01100
K17745	mmu01100
K17746	mmu01100
K17747	mmu01100
K17748	mmu01100
K17749	mmu01100
K17750	mmu01100
K17753	mmu01100
K17755	mmu01100
K17761	mmu01100
K17818	mmu01100
K17819	mmu01100
K17825	mmu01100
K17826	mmu01100
K17827	mmu01100
K17828	mmu01100
K17829	mmu01100
K17835	mmu01100
K17839	mmu01100
K17841	mmu01100
K17842	mmu01100
K17851	mmu01100
K17865	mmu01100
K17872	mmu01100
K17877	mmu01100
K17898	mmu01100
K17899	mmu01100
K17900	mmu01100
K17939	mmu01100
K17942	mmu01100
K17950	mmu01100
K17989	mmu01100
K18010	mmu01100
K18011	mmu01100
K18012	mmu01100
K18013	mmu01100
K18014	mmu01100
K18020	mmu01100
K18021	mmu01100
K18022	mmu01100
K18028	mmu01100
K18029	mmu01100
K18030	mmu01100
K18049	mmu01100
K18054	mmu01100
K18056	mmu01100
K18057	mmu01100
K18062	mmu01100
K18067	mmu01100
K18068	mmu01100
K18069	mmu01100
K18074	mmu01100
K18075	mmu01100
K18076	mmu01100
K18077	mmu01100
K18081	mmu01100
K18082	mmu01100
K18083	mmu01100
K18086	mmu01100
K18087	mmu01100
K18088	mmu01100
K18089	mmu01100
K18090	mmu01100
K18091	mmu01100
K18092	mmu01100
K18097	mmu01100
K18102	mmu01100
K18103	mmu01100
K18106	mmu01100
K18107	mmu01100
K18108	mmu01100
K18113	mmu01100
K18118	mmu01100
K18119	mmu01100
K18120	mmu01100
K18121	mmu01100
K18122	mmu01100
K18123	mmu01100
K18124	mmu01100
K18125	mmu01100
K18126	mmu01100
K18127	mmu01100
K18128	mmu01100
K18149	mmu01100
K18151	mmu01100
K18152	mmu01100
K18153	mmu01100
K18201	mmu01100
K18202	mmu01100
K18207	mmu01100
K18209	mmu01100
K18210	mmu01100
K18223	mmu01100
K18224	mmu01100
K18225	mmu01100
K18226	mmu01100
K18227	mmu01100
K18237	mmu01100
K18240	mmu01100
K18242	mmu01100
K18243	mmu01100
K18245	mmu01100
K18246	mmu01100
K18248	mmu01100
K18249	mmu01100
K18251	mmu01100
K18252	mmu01100
K18253	mmu01100
K18254	mmu01100
K18255	mmu01100
K18256	mmu01100
K18257	mmu01100
K18276	mmu01100
K18277	mmu01100
K18278	mmu01100
K18279	mmu01100
K18280	mmu01100
K18281	mmu01100
K18282	mmu01100
K18283	mmu01100
K18284	mmu01100
K18285	mmu01100
K18286	mmu01100
K18287	mmu01100
K18288	mmu01100
K18289	mmu01100
K18290	mmu01100
K18291	mmu01100
K18292	mmu01100
K18293	mmu01100
K18309	mmu01100
K18310	mmu01100
K18311	mmu01100
K18312	mmu01100
K18315	mmu01100
K18316	mmu01100
K18317	mmu01100
K18318	mmu01100
K18319	mmu01100
K18333	mmu01100
K18334	mmu01100
K18335	mmu01100
K18336	mmu01100
K18337	mmu01100
K18338	mmu01100
K18339	mmu01100
K18355	mmu01100
K18356	mmu01100
K18357	mmu01100
K18358	mmu01100
K18359	mmu01100
K18360	mmu01100
K18361	mmu01100
K18362	mmu01100
K18363	mmu01100
K18364	mmu01100
K18365	mmu01100
K18366	mmu01100
K18367	mmu01100
K18368	mmu01100
K18369	mmu01100
K18370	mmu01100
K18371	mmu01100
K18372	mmu01100
K18382	mmu01100
K18383	mmu01100
K18384	mmu01100
K18385	mmu01100
K18386	mmu01100
K18387	mmu01100
K18424	mmu01100
K18425	mmu01100
K18426	mmu01100
K18429	mmu01100
K18430	mmu01100
K18431	mmu01100
K18436	mmu01100
K18437	mmu01100
K18438	mmu01100
K18445	mmu01100
K18447	mmu01100
K18453	mmu01100
K18471	mmu01100
K18472	mmu01100
K18473	mmu01100
K18494	mmu01100
K18532	mmu01100
K18533	mmu01100
K18534	mmu01100
K18550	mmu01100
K18551	mmu01100
K18556	mmu01100
K18557	mmu01100
K18558	mmu01100
K18562	mmu01100
K18575	mmu01100
K18582	mmu01100
K18583	mmu01100
K18586	mmu01100
K18589	mmu01100
K18590	mmu01100
K18591	mmu01100
K18592	mmu01100
K18593	mmu01100
K18594	mmu01100
K18602	mmu01100
K18603	mmu01100
K18604	mmu01100
K18605	mmu01100
K18606	mmu01100
K18607	mmu01100
K18649	mmu01100
K18652	mmu01100
K18653	mmu01100
K18654	mmu01100
K18660	mmu01100
K18661	mmu01100
K18674	mmu01100
K18675	mmu01100
K18676	mmu01100
K18677	mmu01100
K18684	mmu01100
K18686	mmu01100
K18687	mmu01100
K18689	mmu01100
K18690	mmu01100
K18770	mmu01100
K18800	mmu01100
K18804	mmu01100
K18818	mmu01100
K18819	mmu01100
K18821	mmu01100
K18824	mmu01100
K18825	mmu01100
K18826	mmu01100
K18836	mmu01100
K18851	mmu01100
K18852	mmu01100
K18854	mmu01100
K18857	mmu01100
K18859	mmu01100
K18860	mmu01100
K18861	mmu01100
K18866	mmu01100
K18881	mmu01100
K18884	mmu01100
K18896	mmu01100
K18897	mmu01100
K18911	mmu01100
K18912	mmu01100
K18913	mmu01100
K18930	mmu01100
K18931	mmu01100
K18933	mmu01100
K18966	mmu01100
K18974	mmu01100
K18978	mmu01100
K18981	mmu01100
K18982	mmu01100
K18983	mmu01100
K19002	mmu01100
K19003	mmu01100
K19004	mmu01100
K19005	mmu01100
K19006	mmu01100
K19007	mmu01100
K19021	mmu01100
K19028	mmu01100
K19029	mmu01100
K19030	mmu01100
K19064	mmu01100
K19067	mmu01100
K19068	mmu01100
K19073	mmu01100
K19102	mmu01100
K19103	mmu01100
K19104	mmu01100
K19105	mmu01100
K19106	mmu01100
K19180	mmu01100
K19182	mmu01100
K19183	mmu01100
K19184	mmu01100
K19185	mmu01100
K19186	mmu01100
K19187	mmu01100
K19188	mmu01100
K19200	mmu01100
K19221	mmu01100
K19222	mmu01100
K19243	mmu01100
K19244	mmu01100
K19246	mmu01100
K19266	mmu01100
K19267	mmu01100
K19268	mmu01100
K19269	mmu01100
K19270	mmu01100
K19280	mmu01100
K19281	mmu01100
K19282	mmu01100
K19285	mmu01100
K19286	mmu01100
K19290	mmu01100
K19291	mmu01100
K19312	mmu01100
K19355	mmu01100
K19357	mmu01100
K19412	mmu01100
K19515	mmu01100
K19516	mmu01100
K19517	mmu01100
K19532	mmu01100
K19546	mmu01100
K19547	mmu01100
K19548	mmu01100
K19549	mmu01100
K19550	mmu01100
K19551	mmu01100
K19560	mmu01100
K19561	mmu01100
K19562	mmu01100
K19563	mmu01100
K19566	mmu01100
K19567	mmu01100
K19568	mmu01100
K19569	mmu01100
K19570	mmu01100
K19572	mmu01100
K19588	mmu01100
K19590	mmu01100
K19632	mmu01100
K19633	mmu01100
K19634	mmu01100
K19643	mmu01100
K19644	mmu01100
K19645	mmu01100
K19650	mmu01100
K19651	mmu01100
K19652	mmu01100
K19660	mmu01100
K19668	mmu01100
K19669	mmu01100
K19670	mmu01100
K19696	mmu01100
K19697	mmu01100
K19700	mmu01100
K19709	mmu01100
K19710	mmu01100
K19712	mmu01100
K19713	mmu01100
K19723	mmu01100
K19724	mmu01100
K19725	mmu01100
K19726	mmu01100
K19727	mmu01100
K19741	mmu01100
K19742	mmu01100
K19743	mmu01100
K19744	mmu01100
K19745	mmu01100
K19746	mmu01100
K19785	mmu01100
K19786	mmu01100
K19787	mmu01100
K19793	mmu01100
K19794	mmu01100
K19795	mmu01100
K19801	mmu01100
K19813	mmu01100
K19818	mmu01100
K19819	mmu01100
K19820	mmu01100
K19823	mmu01100
K19826	mmu01100
K19834	mmu01100
K19835	mmu01100
K19836	mmu01100
K19837	mmu01100
K19853	mmu01100
K19854	mmu01100
K19855	mmu01100
K19856	mmu01100
K19857	mmu01100
K19858	mmu01100
K19859	mmu01100
K19872	mmu01100
K19873	mmu01100
K19884	mmu01100
K19885	mmu01100
K19886	mmu01100
K19887	mmu01100
K19888	mmu01100
K19889	mmu01100
K19890	mmu01100
K19891	mmu01100
K19892	mmu01100
K19893	mmu01100
K19956	mmu01100
K19962	mmu01100
K19964	mmu01100
K19965	mmu01100
K19967	mmu01100
K19969	mmu01100
K19970	mmu01100
K19974	mmu01100
K19979	mmu01100
K19980	mmu01100
K19981	mmu01100
K19982	mmu01100
K20021	mmu01100
K20023	mmu01100
K20024	mmu01100
K20034	mmu01100
K20035	mmu01100
K20036	mmu01100
K20075	mmu01100
K20076	mmu01100
K20077	mmu01100
K20078	mmu01100
K20079	mmu01100
K20080	mmu01100
K20081	mmu01100
K20082	mmu01100
K20086	mmu01100
K20087	mmu01100
K20088	mmu01100
K20089	mmu01100
K20090	mmu01100
K20118	mmu01100
K20143	mmu01100
K20144	mmu01100
K20146	mmu01100
K20155	mmu01100
K20156	mmu01100
K20158	mmu01100
K20159	mmu01100
K20169	mmu01100
K20170	mmu01100
K20171	mmu01100
K20172	mmu01100
K20204	mmu01100
K20219	mmu01100
K20246	mmu01100
K20247	mmu01100
K20248	mmu01100
K20249	mmu01100
K20250	mmu01100
K20260	mmu01100
K20261	mmu01100
K20262	mmu01100
K20278	mmu01100
K20279	mmu01100
K20370	mmu01100
K20420	mmu01100
K20421	mmu01100
K20422	mmu01100
K20423	mmu01100
K20424	mmu01100
K20425	mmu01100
K20426	mmu01100
K20427	mmu01100
K20428	mmu01100
K20429	mmu01100
K20430	mmu01100
K20431	mmu01100
K20432	mmu01100
K20433	mmu01100
K20434	mmu01100
K20435	mmu01100
K20436	mmu01100
K20437	mmu01100
K20438	mmu01100
K20445	mmu01100
K20446	mmu01100
K20447	mmu01100
K20448	mmu01100
K20455	mmu01100
K20457	mmu01100
K20458	mmu01100
K20495	mmu01100
K20498	mmu01100
K20501	mmu01100
K20502	mmu01100
K20503	mmu01100
K20508	mmu01100
K20509	mmu01100
K20547	mmu01100
K20611	mmu01100
K20616	mmu01100
K20618	mmu01100
K20621	mmu01100
K20623	mmu01100
K20626	mmu01100
K20627	mmu01100
K20656	mmu01100
K20657	mmu01100
K20666	mmu01100
K20667	mmu01100
K20678	mmu01100
K20679	mmu01100
K20680	mmu01100
K20681	mmu01100
K20713	mmu01100
K20730	mmu01100
K20736	mmu01100
K20758	mmu01100
K20772	mmu01100
K20795	mmu01100
K20796	mmu01100
K20801	mmu01100
K20802	mmu01100
K20807	mmu01100
K20810	mmu01100
K20811	mmu01100
K20812	mmu01100
K20838	mmu01100
K20844	mmu01100
K20860	mmu01100
K20861	mmu01100
K20862	mmu01100
K20881	mmu01100
K20884	mmu01100
K20895	mmu01100
K20896	mmu01100
K20932	mmu01100
K20933	mmu01100
K20934	mmu01100
K20935	mmu01100
K20940	mmu01100
K20967	mmu01100
K20979	mmu01100
K20980	mmu01100
K20981	mmu01100
K20982	mmu01100
K20983	mmu01100
K20984	mmu01100
K20985	mmu01100
K21026	mmu01100
K21030	mmu01100
K21031	mmu01100
K21032	mmu01100
K21052	mmu01100
K21053	mmu01100
K21055	mmu01100
K21056	mmu01100
K21057	mmu01100
K21060	mmu01100
K21061	mmu01100
K21062	mmu01100
K21063	mmu01100
K21064	mmu01100
K21070	mmu01100
K21071	mmu01100
K21103	mmu01100
K21104	mmu01100
K21105	mmu01100
K21130	mmu01100
K21131	mmu01100
K21138	mmu01100
K21142	mmu01100
K21146	mmu01100
K21160	mmu01100
K21161	mmu01100
K21162	mmu01100
K21163	mmu01100
K21164	mmu01100
K21165	mmu01100
K21166	mmu01100
K21167	mmu01100
K21168	mmu01100
K21169	mmu01100
K21170	mmu01100
K21171	mmu01100
K21172	mmu01100
K21173	mmu01100
K21174	mmu01100
K21175	mmu01100
K21176	mmu01100
K21177	mmu01100
K21178	mmu01100
K21179	mmu01100
K21181	mmu01100
K21182	mmu01100
K21184	mmu01100
K21185	mmu01100
K21188	mmu01100
K21191	mmu01100
K21192	mmu01100
K21195	mmu01100
K21196	mmu01100
K21202	mmu01100
K21203	mmu01100
K21204	mmu01100
K21205	mmu01100
K21207	mmu01100
K21219	mmu01100
K21220	mmu01100
K21221	mmu01100
K21222	mmu01100
K21223	mmu01100
K21224	mmu01100
K21225	mmu01100
K21227	mmu01100
K21228	mmu01100
K21231	mmu01100
K21254	mmu01100
K21255	mmu01100
K21256	mmu01100
K21257	mmu01100
K21258	mmu01100
K21259	mmu01100
K21260	mmu01100
K21261	mmu01100
K21262	mmu01100
K21263	mmu01100
K21271	mmu01100
K21272	mmu01100
K21279	mmu01100
K21289	mmu01100
K21292	mmu01100
K21295	mmu01100
K21297	mmu01100
K21301	mmu01100
K21302	mmu01100
K21307	mmu01100
K21308	mmu01100
K21309	mmu01100
K21310	mmu01100
K21317	mmu01100
K21318	mmu01100
K21319	mmu01100
K21320	mmu01100
K21321	mmu01100
K21322	mmu01100
K21328	mmu01100
K21344	mmu01100
K21345	mmu01100
K21354	mmu01100
K21359	mmu01100
K21360	mmu01100
K21362	mmu01100
K21371	mmu01100
K21374	mmu01100
K21379	mmu01100
K21418	mmu01100
K21425	mmu01100
K21428	mmu01100
K21456	mmu01100
K21464	mmu01100
K21465	mmu01100
K21466	mmu01100
K21469	mmu01100
K21477	mmu01100
K21479	mmu01100
K21480	mmu01100
K21539	mmu01100
K21540	mmu01100
K21568	mmu01100
K21574	mmu01100
K21607	mmu01100
K21610	mmu01100
K21611	mmu01100
K21612	mmu01100
K21618	mmu01100
K21619	mmu01100
K21620	mmu01100
K21621	mmu01100
K21622	mmu01100
K21623	mmu01100
K21636	mmu01100
K21639	mmu01100
K21647	mmu01100
K21648	mmu01100
K21672	mmu01100
K21680	mmu01100
K21681	mmu01100
K21692	mmu01100
K21693	mmu01100
K21721	mmu01100
K21722	mmu01100
K21723	mmu01100
K21724	mmu01100
K21749	mmu01100
K21750	mmu01100
K21778	mmu01100
K21779	mmu01100
K21780	mmu01100
K21781	mmu01100
K21782	mmu01100
K21783	mmu01100
K21784	mmu01100
K21785	mmu01100
K21786	mmu01100
K21787	mmu01100
K21791	mmu01100
K21792	mmu01100
K21793	mmu01100
K21795	mmu01100
K21797	mmu01100
K21798	mmu01100
K21801	mmu01100
K21832	mmu01100
K21833	mmu01100
K21834	mmu01100
K21836	mmu01100
K21840	mmu01100
K21883	mmu01100
K21888	mmu01100
K21895	mmu01100
K21896	mmu01100
K21898	mmu01100
K21925	mmu01100
K21926	mmu01100
K21938	mmu01100
K21949	mmu01100
K22002	mmu01100
K22003	mmu01100
K22004	mmu01100
K22005	mmu01100
K22011	mmu01100
K22012	mmu01100
K22015	mmu01100
K22026	mmu01100
K22065	mmu01100
K22081	mmu01100
K22082	mmu01100
K22083	mmu01100
K22084	mmu01100
K22085	mmu01100
K22086	mmu01100
K22087	mmu01100
K22089	mmu01100
K22093	mmu01100
K22094	mmu01100
K22095	mmu01100
K22096	mmu01100
K22097	mmu01100
K22098	mmu01100
K22099	mmu01100
K22100	mmu01100
K22101	mmu01100
K22102	mmu01100
K22113	mmu01100
K22114	mmu01100
K22133	mmu01100
K22185	mmu01100
K22186	mmu01100
K22187	mmu01100
K22199	mmu01100
K22203	mmu01100
K22207	mmu01100
K22208	mmu01100
K22210	mmu01100
K22211	mmu01100
K22212	mmu01100
K22214	mmu01100
K22215	mmu01100
K22223	mmu01100
K22224	mmu01100
K22225	mmu01100
K22226	mmu01100
K22227	mmu01100
K22229	mmu01100
K22230	mmu01100
K22231	mmu01100
K22232	mmu01100
K22233	mmu01100
K22251	mmu01100
K22252	mmu01100
K22268	mmu01100
K22269	mmu01100
K22283	mmu01100
K22284	mmu01100
K22292	mmu01100
K22305	mmu01100
K22311	mmu01100
K22316	mmu01100
K22323	mmu01100
K22326	mmu01100
K22327	mmu01100
K22328	mmu01100
K22329	mmu01100
K22330	mmu01100
K22337	mmu01100
K22345	mmu01100
K22353	mmu01100
K22354	mmu01100
K22355	mmu01100
K22356	mmu01100
K22357	mmu01100
K22358	mmu01100
K22359	mmu01100
K22360	mmu01100
K22361	mmu01100
K22362	mmu01100
K22365	mmu01100
K22373	mmu01100
K22374	mmu01100
K22387	mmu01100
K22389	mmu01100
K22391	mmu01100
K22392	mmu01100
K22393	mmu01100
K22394	mmu01100
K22395	mmu01100
K22396	mmu01100
K22397	mmu01100
K22410	mmu01100
K22417	mmu01100
K22427	mmu01100
K22433	mmu01100
K22434	mmu01100
K22435	mmu01100
K22436	mmu01100
K22437	mmu01100
K22450	mmu01100
K22451	mmu01100
K22457	mmu01100
K22458	mmu01100
K22465	mmu01100
K22470	mmu01100
K22473	mmu01100
K22474	mmu01100
K22476	mmu01100
K22477	mmu01100
K22478	mmu01100
K22480	mmu01100
K22481	mmu01100
K22482	mmu01100
K22492	mmu01100
K22501	mmu01100
K22502	mmu01100
K22515	mmu01100
K22516	mmu01100
K22539	mmu01100
K22540	mmu01100
K22541	mmu01100
K22548	mmu01100
K22549	mmu01100
K22550	mmu01100
K22554	mmu01100
K22568	mmu01100
K22569	mmu01100
K22570	mmu01100
K22571	mmu01100
K22572	mmu01100
K22573	mmu01100
K22574	mmu01100
K22575	mmu01100
K22588	mmu01100
K22596	mmu01100
K22598	mmu01100
K22600	mmu01100
K22601	mmu01100
K22602	mmu01100
K22622	mmu01100
K22676	mmu01100
K22677	mmu01100
K22699	mmu01100
K22706	mmu01100
K22715	mmu01100
K22716	mmu01100
K22717	mmu01100
K22748	mmu01100
K22769	mmu01100
K22770	mmu01100
K22772	mmu01100
K22798	mmu01100
K22799	mmu01100
K22800	mmu01100
K22801	mmu01100
K22802	mmu01100
K22813	mmu01100
K22831	mmu01100
K22842	mmu01100
K22846	mmu01100
K22847	mmu01100
K22848	mmu01100
K22849	mmu01100
K22879	mmu01100
K22881	mmu01100
K22896	mmu01100
K22897	mmu01100
K22898	mmu01100
K22899	mmu01100
K22906	mmu01100
K22911	mmu01100
K22912	mmu01100
K22913	mmu01100
K22920	mmu01100
K22925	mmu01100
K22926	mmu01100
K22933	mmu01100
K22934	mmu01100
K22935	mmu01100
K22949	mmu01100
K22954	mmu01100
K22955	mmu01100
K22956	mmu01100
K22957	mmu01100
K22966	mmu01100
K22968	mmu01100
K22969	mmu01100
K22982	mmu01100
K22993	mmu01100
K22994	mmu01100
K22997	mmu01100
K22998	mmu01100
K23003	mmu01100
K23004	mmu01100
K23005	mmu01100
K23006	mmu01100
K23007	mmu01100
K23037	mmu01100
K23082	mmu01100
K23083	mmu01100
K23094	mmu01100
K23095	mmu01100
K23109	mmu01100
K23120	mmu01100
K23121	mmu01100
K23122	mmu01100
K23123	mmu01100
K23124	mmu01100
K23144	mmu01100
K23146	mmu01100
K23157	mmu01100
K23158	mmu01100
K23159	mmu01100
K23169	mmu01100
K23170	mmu01100
K23179	mmu01100
K23180	mmu01100
K23232	mmu01100
K23233	mmu01100
K23234	mmu01100
K23257	mmu01100
K23259	mmu01100
K23264	mmu01100
K23265	mmu01100
K23269	mmu01100
K23270	mmu01100
K23276	mmu01100
K23304	mmu01100
K23359	mmu01100
K23362	mmu01100
K23370	mmu01100
K23371	mmu01100
K23372	mmu01100
K23373	mmu01100
K23374	mmu01100
K23375	mmu01100
K23385	mmu01100
K23393	mmu01100
K23446	mmu01100
K23447	mmu01100
K23451	mmu01100
K23458	mmu01100
K23462	mmu01100
K23470	mmu01100
K23485	mmu01100
K23486	mmu01100
K23492	mmu01100
K23493	mmu01100
K23494	mmu01100
K23529	mmu01100
K23550	mmu01100
K23552	mmu01100
K23553	mmu01100
K23558	mmu01100
K23646	mmu01100
K23647	mmu01100
K23665	mmu01100
K23666	mmu01100
K23667	mmu01100
K23668	mmu01100
K23669	mmu01100
K23670	mmu01100
K23671	mmu01100
K23672	mmu01100
K23673	mmu01100
K23700	mmu01100
K23727	mmu01100
K23734	mmu01100
K23735	mmu01100
K23736	mmu01100
K23737	mmu01100
K23741	mmu01100
K23750	mmu01100
K23756	mmu01100
K23763	mmu01100
K23790	mmu01100
K23825	mmu01100
K23862	mmu01100
K23975	mmu01100
K23976	mmu01100
K23977	mmu01100
K23987	mmu01100
K23990	mmu01100
K23992	mmu01100
K23995	mmu01100
K23999	mmu01100
K24000	mmu01100
K24007	mmu01100
K24008	mmu01100
K24009	mmu01100
K24010	mmu01100
K24011	mmu01100
K24012	mmu01100
K24017	mmu01100
K24018	mmu01100
K24034	mmu01100
K24042	mmu01100
K24071	mmu01100
K24102	mmu01100
K24136	mmu01100
K24137	mmu01100
K24138	mmu01100
K24182	mmu01100
K24189	mmu01100
K24204	mmu01100
K24221	mmu01100
K24222	mmu01100
K24242	mmu01100
K24249	mmu01100
K24250	mmu01100
K24251	mmu01100
K24257	mmu01100
K24258	mmu01100
K24259	mmu01100
K24263	mmu01100
K24264	mmu01100
K24276	mmu01100
K24277	mmu01100
K24280	mmu01100
K24281	mmu01100
K24282	mmu01100
K24283	mmu01100
K24284	mmu01100
K24285	mmu01100
K24287	mmu01100
K24292	mmu01100
K24300	mmu01100
K24303	mmu01100
K24304	mmu01100
K24306	mmu01100
K24307	mmu01100
K24310	mmu01100
K24311	mmu01100
K24312	mmu01100
K24326	mmu01100
K24327	mmu01100
K24336	mmu01100
K24372	mmu01100
K24390	mmu01100
K24393	mmu01100
K24405	mmu01100
K24406	mmu01100
K24407	mmu01100
K24438	mmu01100
K24439	mmu01100
K24440	mmu01100
K24442	mmu01100
K24443	mmu01100
K24460	mmu01100
K24528	mmu01100
K24529	mmu01100
K24530	mmu01100
K24531	mmu01100
K24541	mmu01100
K24555	mmu01100
K24556	mmu01100
K24557	mmu01100
K24558	mmu01100
K24559	mmu01100
K24560	mmu01100
K24561	mmu01100
K24562	mmu01100
K24563	mmu01100
K24564	mmu01100
K24565	mmu01100
K24566	mmu01100
K24567	mmu01100
K24568	mmu01100
K24569	mmu01100
K24621	mmu01100
K24622	mmu01100
K24666	mmu01100
K24670	mmu01100
K24689	mmu01100
K24707	mmu01100
K24843	mmu01100
K24844	mmu01100
K24845	mmu01100
K24855	mmu01100
K24856	mmu01100
K24857	mmu01100
K24858	mmu01100
K24866	mmu01100
K24871	mmu01100
K24952	mmu01100
K24953	mmu01100
K24954	mmu01100
K24955	mmu01100
K24998	mmu01100
K25004	mmu01100
K25007	mmu01100
K25008	mmu01100
K25009	mmu01100
K25026	mmu01100
K25031	mmu01100
K25032	mmu01100
K25033	mmu01100
K25035	mmu01100
K25075	mmu01100
K25123	mmu01100
K25162	mmu01100
K25210	mmu01100
K25220	mmu01100
K25221	mmu01100
K25260	mmu01100
K25261	mmu01100
K25262	mmu01100
K25271	mmu01100
K25272	mmu01100
K25305	mmu01100
K25314	mmu01100
K25315	mmu01100
K25316	mmu01100
K25317	mmu01100
K25364	mmu01100
K25365	mmu01100
K25434	mmu01100
K25435	mmu01100
K25496	mmu01100
K25497	mmu01100
K25498	mmu01100
K25499	mmu01100
K25500	mmu01100
K25517	mmu01100
K25518	mmu01100
K25528	mmu01100
K25562	mmu01100
K25563	mmu01100
K25570	mmu01100
K25571	mmu01100
K25574	mmu01100
K25581	mmu01100
K25583	mmu01100
K25584	mmu01100
K25589	mmu01100
K25594	mmu01100
K25597	mmu01100
K25598	mmu01100
K25626	mmu01100
K25641	mmu01100
K25774	mmu01100
K25779	mmu01100
K25801	mmu01100
K25814	mmu01100
K25824	mmu01100
K25879	mmu01100
K25880	mmu01100
K25881	mmu01100
K25901	mmu01100
K25915	mmu01100
K25959	mmu01100
K25960	mmu01100
K25961	mmu01100
K25985	mmu01100
K25986	mmu01100
K25995	mmu01100
K25996	mmu01100
K25998	mmu01100
K26037	mmu01100
K26038	mmu01100
K26061	mmu01100
K26062	mmu01100
K26063	mmu01100
K26064	mmu01100
K26065	mmu01100
K26069	mmu01100
K26070	mmu01100
K26071	mmu01100
K26110	mmu01100
K26113	mmu01100
K26114	mmu01100
K26115	mmu01100
K26138	mmu01100
K26139	mmu01100
K26175	mmu01100
K26176	mmu01100
K26177	mmu01100
K26178	mmu01100
K26208	mmu01100
K26210	mmu01100
K26211	mmu01100
K26212	mmu01100
K26217	mmu01100
K26235	mmu01100
K26318	mmu01100
K26355	mmu01100
K26400	mmu01100
K26481	mmu01100
K26482	mmu01100
K26483	mmu01100
K26484	mmu01100
K26485	mmu01100
K26487	mmu01100
K26488	mmu01100
K26489	mmu01100
K26490	mmu01100
K26491	mmu01100
K26493	mmu01100
K26494	mmu01100
K26495	mmu01100
K26911	mmu01100
K26933	mmu01100
K27001	mmu01100
K27070	mmu01100
K27071	mmu01100
K27072	mmu01100
K27073	mmu01100
K27074	mmu01100
K27093	mmu01100
K27094	mmu01100
K27095	mmu01100
K27109	mmu01100
K27148	mmu01100
K27187	mmu01100
K27188	mmu01100
K27189	mmu01100
K27190	mmu01100
K27191	mmu01100
K27196	mmu01100
K27306	mmu01100
K27308	mmu01100
K27359	mmu01100
K27382	mmu01100
K27394	mmu01100
K27475	mmu01100
K27502	mmu01100
K27503	mmu01100
K27536	mmu01100
K27538	mmu01100
K27539	mmu01100
K27540	mmu01100
K27542	mmu01100
K27545	mmu01100
K27599	mmu01100
K27600	mmu01100
K27602	mmu01100
K27636	mmu01100
K27675	mmu01100
K27683	mmu01100
K27684	mmu01100
K27689	mmu01100
K27775	mmu01100
K27776	mmu01100
K27777	mmu01100
K27778	mmu01100
K27779	mmu01100
K27780	mmu01100
K27781	mmu01100
K27782	mmu01100
K27783	mmu01100
K27784	mmu01100
K27786	mmu01100
K27787	mmu01100
K27788	mmu01100
K27789	mmu01100
K27790	mmu01100
K27791	mmu01100
K27792	mmu01100
K27793	mmu01100
K27794	mmu01100
K27795	mmu01100
K27796	mmu01100
K27797	mmu01100
K27802	mmu01100
K27844	mmu01100
K27849	mmu01100
K27850	mmu01100
K27853	mmu01100
K27857	mmu01100
K27877	mmu01100
K27880	mmu01100
K27881	mmu01100
K27886	mmu01100
K27925	mmu01100
K27969	mmu01100
K28013	mmu01100
K28034	mmu01100
K28060	mmu01100
K28061	mmu01100
K28065	mmu01100
K28066	mmu01100
K28067	mmu01100
K28068	mmu01100
K28069	mmu01100
K28070	mmu01100
K28071	mmu01100
K28072	mmu01100
K28073	mmu01100
K28125	mmu01100
K28126	mmu01100
K28161	mmu01100
K28178	mmu01100
K28179	mmu01100
K28180	mmu01100
K28192	mmu01100
K28194	mmu01100
K28195	mmu01100
K28199	mmu01100
K28203	mmu01100
K28204	mmu01100
K28205	mmu01100
K28207	mmu01100
K28208	mmu01100
K28214	mmu01100
K28301	mmu01100
K28316	mmu01100
K28354	mmu01100
K28368	mmu01100
K00018	mmu01200
K00023	mmu01200
K00024	mmu01200
K00025	mmu01200
K00026	mmu01200
K00027	mmu01200
K00028	mmu01200
K00029	mmu01200
K00030	mmu01200
K00031	mmu01200
K00033	mmu01200
K00034	mmu01200
K00036	mmu01200
K00043	mmu01200
K00051	mmu01200
K00058	mmu01200
K00074	mmu01200
K00116	mmu01200
K00121	mmu01200
K00122	mmu01200
K00123	mmu01200
K00124	mmu01200
K00125	mmu01200
K00126	mmu01200
K00127	mmu01200
K00131	mmu01200
K00134	mmu01200
K00140	mmu01200
K00148	mmu01200
K00150	mmu01200
K00161	mmu01200
K00162	mmu01200
K00163	mmu01200
K00164	mmu01200
K00169	mmu01200
K00170	mmu01200
K00171	mmu01200
K00172	mmu01200
K00174	mmu01200
K00175	mmu01200
K00176	mmu01200
K00177	mmu01200
K00189	mmu01200
K00192	mmu01200
K00193	mmu01200
K00194	mmu01200
K00195	mmu01200
K00196	mmu01200
K00197	mmu01200
K00198	mmu01200
K00200	mmu01200
K00201	mmu01200
K00202	mmu01200
K00203	mmu01200
K00204	mmu01200
