KO	Pathway
K22199	hsa00230
K22600	hsa00230
K22601	hsa00230
K22602	hsa00230
K22879	hsa00230
K22944	hsa00230
K23264	hsa00230
K23265	hsa00230
K23269	hsa00230
K23270	hsa00230
K24670	hsa00230
K24871	hsa00230
K24972	hsa00230
K25500	hsa00230
K25589	hsa00230
K25641	hsa00230
K26110	hsa00230
K26211	hsa00230
K26212	hsa00230
K26955	hsa00230
K26956	hsa00230
K27625	hsa00230
K28089	hsa00230
K00106	hsa00232
K00365	hsa00232
K00492	hsa00232
K00622	hsa00232
K07409	hsa00232
K12729	hsa00232
K12730	hsa00232
K12731	hsa00232
K16838	hsa00232
K17683	hsa00232
K21673	hsa00232
K21674	hsa00232
K21675	hsa00232
K21722	hsa00232
K21723	hsa00232
K21724	hsa00232
K00207	hsa00240
K00226	hsa00240
K00254	hsa00240
K00524	hsa00240
K00525	hsa00240
K00526	hsa00240
K00527	hsa00240
K00560	hsa00240
K00608	hsa00240
K00609	hsa00240
K00610	hsa00240
K00756	hsa00240
K00757	hsa00240
K00758	hsa00240
K00761	hsa00240
K00762	hsa00240
K00857	hsa00240
K00876	hsa00240
K00893	hsa00240
K00940	hsa00240
K00943	hsa00240
K00945	hsa00240
K01081	hsa00240
K01119	hsa00240
K01240	hsa00240
K01250	hsa00240
K01431	hsa00240
K01464	hsa00240
K01465	hsa00240
K01485	hsa00240
K01489	hsa00240
K01493	hsa00240
K01494	hsa00240
K01510	hsa00240
K01511	hsa00240
K01513	hsa00240
K01518	hsa00240
K01520	hsa00240
K01591	hsa00240
K01937	hsa00240
K01954	hsa00240
K01955	hsa00240
K01956	hsa00240
K02566	hsa00240
K02823	hsa00240
K02825	hsa00240
K03365	hsa00240
K03465	hsa00240
K03787	hsa00240
K04765	hsa00240
K05961	hsa00240
K06016	hsa00240
K06287	hsa00240
K06952	hsa00240
K06966	hsa00240
K07023	hsa00240
K07043	hsa00240
K08320	hsa00240
K08693	hsa00240
K08722	hsa00240
K08723	hsa00240
K09018	hsa00240
K09019	hsa00240
K09020	hsa00240
K09021	hsa00240
K09023	hsa00240
K09024	hsa00240
K09769	hsa00240
K09887	hsa00240
K09903	hsa00240
K09913	hsa00240
K10213	hsa00240
K10807	hsa00240
K10808	hsa00240
K11540	hsa00240
K11541	hsa00240
K11751	hsa00240
K12304	hsa00240
K12305	hsa00240
K12700	hsa00240
K13421	hsa00240
K13799	hsa00240
K13800	hsa00240
K13809	hsa00240
K13998	hsa00240
K14641	hsa00240
K14642	hsa00240
K15519	hsa00240
K16066	hsa00240
K16328	hsa00240
K16329	hsa00240
K16330	hsa00240
K16904	hsa00240
K17722	hsa00240
K17723	hsa00240
K17828	hsa00240
K18533	hsa00240
K18931	hsa00240
K19794	hsa00240
K19795	hsa00240
K19796	hsa00240
K19797	hsa00240
K19970	hsa00240
K21057	hsa00240
K21636	hsa00240
K22026	hsa00240
K24242	hsa00240
K24670	hsa00240
K25434	hsa00240
K25435	hsa00240
K25589	hsa00240
K26955	hsa00240
K27603	hsa00240
K27604	hsa00240
K00135	hsa00250
K00139	hsa00250
K00259	hsa00250
K00260	hsa00250
K00261	hsa00250
K00262	hsa00250
K00264	hsa00250
K00265	hsa00250
K00266	hsa00250
K00272	hsa00250
K00278	hsa00250
K00294	hsa00250
K00608	hsa00250
K00609	hsa00250
K00610	hsa00250
K00764	hsa00250
K00811	hsa00250
K00812	hsa00250
K00813	hsa00250
K00814	hsa00250
K00820	hsa00250
K00823	hsa00250
K00827	hsa00250
K00830	hsa00250
K01424	hsa00250
K01425	hsa00250
K01437	hsa00250
K01580	hsa00250
K01744	hsa00250
K01755	hsa00250
K01756	hsa00250
K01779	hsa00250
K01914	hsa00250
K01915	hsa00250
K01939	hsa00250
K01940	hsa00250
K01948	hsa00250
K01953	hsa00250
K01954	hsa00250
K01955	hsa00250
K01956	hsa00250
K03334	hsa00250
K05597	hsa00250
K07250	hsa00250
K08324	hsa00250
K08590	hsa00250
K09758	hsa00250
K11358	hsa00250
K11540	hsa00250
K11541	hsa00250
K13051	hsa00250
K13524	hsa00250
K13566	hsa00250
K13821	hsa00250
K14260	hsa00250
K14268	hsa00250
K14272	hsa00250
K14454	hsa00250
K14455	hsa00250
K14592	hsa00250
K14681	hsa00250
K15371	hsa00250
K16871	hsa00250
K17761	hsa00250
K18309	hsa00250
K18310	hsa00250
K18311	hsa00250
K19244	hsa00250
K22457	hsa00250
K23265	hsa00250
K00003	hsa00260
K00018	hsa00260
K00049	hsa00260
K00058	hsa00260
K00060	hsa00260
K00090	hsa00260
K00108	hsa00260
K00130	hsa00260
K00133	hsa00260
K00273	hsa00260
K00274	hsa00260
K00276	hsa00260
K00281	hsa00260
K00282	hsa00260
K00283	hsa00260
K00301	hsa00260
K00302	hsa00260
K00303	hsa00260
K00304	hsa00260
K00305	hsa00260
K00306	hsa00260
K00309	hsa00260
K00314	hsa00260
K00315	hsa00260
K00382	hsa00260
K00479	hsa00260
K00499	hsa00260
K00542	hsa00260
K00544	hsa00260
K00552	hsa00260
K00600	hsa00260
K00605	hsa00260
K00613	hsa00260
K00639	hsa00260
K00643	hsa00260
K00827	hsa00260
K00830	hsa00260
K00831	hsa00260
K00836	hsa00260
K00865	hsa00260
K00872	hsa00260
K00928	hsa00260
K00998	hsa00260
K01079	hsa00260
K01620	hsa00260
K01694	hsa00260
K01695	hsa00260
K01696	hsa00260
K01697	hsa00260
K01733	hsa00260
K01752	hsa00260
K01753	hsa00260
K01754	hsa00260
K01758	hsa00260
K01834	hsa00260
K01837	hsa00260
K02203	hsa00260
K02204	hsa00260
K02437	hsa00260
K06001	hsa00260
K06718	hsa00260
K06720	hsa00260
K08688	hsa00260
K10150	hsa00260
K10674	hsa00260
K11440	hsa00260
K11529	hsa00260
K12235	hsa00260
K12524	hsa00260
K12525	hsa00260
K12526	hsa00260
K12972	hsa00260
K13042	hsa00260
K13290	hsa00260
K13745	hsa00260
K14085	hsa00260
K14272	hsa00260
K15633	hsa00260
K15634	hsa00260
K15635	hsa00260
K15783	hsa00260
K15784	hsa00260
K15785	hsa00260
K15786	hsa00260
K15789	hsa00260
K15893	hsa00260
K15918	hsa00260
K15919	hsa00260
K16066	hsa00260
K17103	hsa00260
K17217	hsa00260
K17755	hsa00260
K17989	hsa00260
K18896	hsa00260
K18897	hsa00260
K20498	hsa00260
K20801	hsa00260
K21832	hsa00260
K21833	hsa00260
K21834	hsa00260
K22305	hsa00260
K22982	hsa00260
K24071	hsa00260
K25220	hsa00260
K25316	hsa00260
K25317	hsa00260
K25528	hsa00260
K25960	hsa00260
K25961	hsa00260
K28205	hsa00260
K00003	hsa00270
K00016	hsa00270
K00024	hsa00270
K00025	hsa00270
K00026	hsa00270
K00058	hsa00270
K00133	hsa00270
K00456	hsa00270
K00544	hsa00270
K00547	hsa00270
K00548	hsa00270
K00549	hsa00270
K00552	hsa00270
K00558	hsa00270
K00640	hsa00270
K00641	hsa00270
K00651	hsa00270
K00772	hsa00270
K00789	hsa00270
K00797	hsa00270
K00802	hsa00270
K00811	hsa00270
K00812	hsa00270
K00813	hsa00270
K00815	hsa00270
K00816	hsa00270
K00826	hsa00270
K00827	hsa00270
K00831	hsa00270
K00832	hsa00270
K00837	hsa00270
K00838	hsa00270
K00872	hsa00270
K00899	hsa00270
K00928	hsa00270
K01011	hsa00270
K01243	hsa00270
K01244	hsa00270
K01251	hsa00270
K01505	hsa00270
K01566	hsa00270
K01611	hsa00270
K01697	hsa00270
K01738	hsa00270
K01739	hsa00270
K01740	hsa00270
K01752	hsa00270
K01758	hsa00270
K01760	hsa00270
K01761	hsa00270
K01762	hsa00270
K01767	hsa00270
K01919	hsa00270
K01920	hsa00270
K03334	hsa00270
K05396	hsa00270
K05810	hsa00270
K05933	hsa00270
K05953	hsa00270
K07173	hsa00270
K08963	hsa00270
K08964	hsa00270
K08965	hsa00270
K08966	hsa00270
K08967	hsa00270
K08968	hsa00270
K08969	hsa00270
K09758	hsa00270
K09880	hsa00270
K10150	hsa00270
K10764	hsa00270
K11204	hsa00270
K11205	hsa00270
K11358	hsa00270
K12339	hsa00270
K12524	hsa00270
K12525	hsa00270
K12526	hsa00270
K12960	hsa00270
K13034	hsa00270
K13060	hsa00270
K13061	hsa00270
K13062	hsa00270
K14155	hsa00270
K14454	hsa00270
K14455	hsa00270
K16054	hsa00270
K16843	hsa00270
K16844	hsa00270
K16845	hsa00270
K16846	hsa00270
K17069	hsa00270
K17216	hsa00270
K17217	hsa00270
K17398	hsa00270
K17399	hsa00270
K17462	hsa00270
K17950	hsa00270
K17989	hsa00270
K18284	hsa00270
K19696	hsa00270
K20021	hsa00270
K20248	hsa00270
K20249	hsa00270
K20250	hsa00270
K20772	hsa00270
K21456	hsa00270
K21623	hsa00270
K22207	hsa00270
K22846	hsa00270
K22847	hsa00270
K22954	hsa00270
K22955	hsa00270
K22956	hsa00270
K22957	hsa00270
K22968	hsa00270
K23304	hsa00270
K23370	hsa00270
K23975	hsa00270
K23976	hsa00270
K23977	hsa00270
K24034	hsa00270
K24042	hsa00270
K25035	hsa00270
K25316	hsa00270
K25317	hsa00270
K27857	hsa00270
K28205	hsa00270
K00020	hsa00280
K00022	hsa00280
K00128	hsa00280
K00140	hsa00280
K00149	hsa00280
K00157	hsa00280
K00166	hsa00280
K00167	hsa00280
K00186	hsa00280
K00187	hsa00280
K00188	hsa00280
K00189	hsa00280
K00248	hsa00280
K00249	hsa00280
K00253	hsa00280
K00263	hsa00280
K00271	hsa00280
K00382	hsa00280
K00626	hsa00280
K00632	hsa00280
K00822	hsa00280
K00826	hsa00280
K00827	hsa00280
K01027	hsa00280
K01028	hsa00280
K01029	hsa00280
K01640	hsa00280
K01641	hsa00280
K01692	hsa00280
K01782	hsa00280
K01825	hsa00280
K01847	hsa00280
K01848	hsa00280
K01849	hsa00280
K01907	hsa00280
K01964	hsa00280
K01965	hsa00280
K01966	hsa00280
K01968	hsa00280
K01969	hsa00280
K03334	hsa00280
K05605	hsa00280
K05606	hsa00280
K05607	hsa00280
K07250	hsa00280
K07508	hsa00280
K07509	hsa00280
K07511	hsa00280
K07513	hsa00280
K07514	hsa00280
K07515	hsa00280
K08683	hsa00280
K09478	hsa00280
K09699	hsa00280
K11263	hsa00280
K11381	hsa00280
K11410	hsa00280
K11538	hsa00280
K13524	hsa00280
K13766	hsa00280
K14085	hsa00280
K15036	hsa00280
K15037	hsa00280
K18472	hsa00280
K18660	hsa00280
K18661	hsa00280
K19312	hsa00280
K22568	hsa00280
K23146	hsa00280
K27094	hsa00280
K27095	hsa00280
K00052	hsa00290
K00053	hsa00290
K00263	hsa00290
K00826	hsa00290
K00835	hsa00290
K01649	hsa00290
K01652	hsa00290
K01653	hsa00290
K01687	hsa00290
K01702	hsa00290
K01703	hsa00290
K01704	hsa00290
K01754	hsa00290
K09011	hsa00290
K11258	hsa00290
K14260	hsa00290
K17989	hsa00290
K21359	hsa00290
K21360	hsa00290
K00022	hsa00310
K00128	hsa00310
K00135	hsa00310
K00137	hsa00310
K00149	hsa00310
K00252	hsa00310
K00290	hsa00310
K00293	hsa00310
K00306	hsa00310
K00382	hsa00310
K00468	hsa00310
K00471	hsa00310
K00473	hsa00310
K00474	hsa00310
K00626	hsa00310
K00658	hsa00310
K00824	hsa00310
K00825	hsa00310
K01034	hsa00310
K01035	hsa00310
K01041	hsa00310
K01506	hsa00310
K01582	hsa00310
K01692	hsa00310
K01782	hsa00310
K01825	hsa00310
K01843	hsa00310
K01844	hsa00310
K04462	hsa00310
K06101	hsa00310
K07250	hsa00310
K07511	hsa00310
K07514	hsa00310
K07515	hsa00310
K09186	hsa00310
K09187	hsa00310
K09188	hsa00310
K09189	hsa00310
K09251	hsa00310
K11419	hsa00310
K11420	hsa00310
K11421	hsa00310
K11422	hsa00310
K11423	hsa00310
K11424	hsa00310
K11425	hsa00310
K11426	hsa00310
K11427	hsa00310
K11428	hsa00310
K11429	hsa00310
K11430	hsa00310
K11431	hsa00310
K11432	hsa00310
K11433	hsa00310
K11703	hsa00310
K13609	hsa00310
K13645	hsa00310
K13646	hsa00310
K13647	hsa00310
K14085	hsa00310
K14157	hsa00310
K14268	hsa00310
K14959	hsa00310
K15588	hsa00310
K15736	hsa00310
K15737	hsa00310
K15791	hsa00310
K17451	hsa00310
K18011	hsa00310
K18012	hsa00310
K18013	hsa00310
K18014	hsa00310
K18201	hsa00310
K18202	hsa00310
K18494	hsa00310
K18804	hsa00310
K18826	hsa00310
K18854	hsa00310
K19743	hsa00310
K20795	hsa00310
K20796	hsa00310
K21672	hsa00310
K22410	hsa00310
K22748	hsa00310
K23385	hsa00310
K23700	hsa00310
K24034	hsa00310
K24405	hsa00310
K24406	hsa00310
K24407	hsa00310
K25316	hsa00310
K25317	hsa00310
K25986	hsa00310
K26061	hsa00310
K26062	hsa00310
K26063	hsa00310
K26064	hsa00310
K26065	hsa00310
K28522	hsa00310
K00128	hsa00330
K00137	hsa00330
K00147	hsa00330
K00149	hsa00330
K00273	hsa00330
K00274	hsa00330
K00286	hsa00330
K00294	hsa00330
K00296	hsa00330
K00316	hsa00330
K00318	hsa00330
K00472	hsa00330
K00491	hsa00330
K00542	hsa00330
K00613	hsa00330
K00657	hsa00330
K00673	hsa00330
K00797	hsa00330
K00802	hsa00330
K00811	hsa00330
K00812	hsa00330
K00813	hsa00330
K00819	hsa00330
K00824	hsa00330
K00840	hsa00330
K00931	hsa00330
K00933	hsa00330
K00934	hsa00330
K01259	hsa00330
K01426	hsa00330
K01470	hsa00330
K01473	hsa00330
K01474	hsa00330
K01476	hsa00330
K01480	hsa00330
K01484	hsa00330
K01485	hsa00330
K01581	hsa00330
K01583	hsa00330
K01584	hsa00330
K01585	hsa00330
K01611	hsa00330
K01750	hsa00330
K01777	hsa00330
K02626	hsa00330
K03343	hsa00330
K03365	hsa00330
K05526	hsa00330
K05604	hsa00330
K06447	hsa00330
K08660	hsa00330
K08687	hsa00330
K08688	hsa00330
K09123	hsa00330
K09251	hsa00330
K09470	hsa00330
K09471	hsa00330
K09472	hsa00330
K09473	hsa00330
K10536	hsa00330
K10793	hsa00330
K10794	hsa00330
K11142	hsa00330
K11182	hsa00330
K11358	hsa00330
K11394	hsa00330
K12251	hsa00330
K12252	hsa00330
K12253	hsa00330
K12254	hsa00330
K12255	hsa00330
K12256	hsa00330
K12259	hsa00330
K12657	hsa00330
K13240	hsa00330
K13241	hsa00330
K13242	hsa00330
K13366	hsa00330
K13367	hsa00330
K13427	hsa00330
K13746	hsa00330
K13747	hsa00330
K13821	hsa00330
K14085	hsa00330
K14329	hsa00330
K14454	hsa00330
K14455	hsa00330
K14755	hsa00330
K17839	hsa00330
K17851	hsa00330
K18123	hsa00330
K18384	hsa00330
K19742	hsa00330
K19743	hsa00330
K21624	hsa00330
K21639	hsa00330
K21672	hsa00330
K22548	hsa00330
K22842	hsa00330
K23121	hsa00330
K23233	hsa00330
K24034	hsa00330
K24952	hsa00330
K24953	hsa00330
K24954	hsa00330
K24955	hsa00330
K25365	hsa00330
K27001	hsa00330
K27382	hsa00330
K27502	hsa00330
K27542	hsa00330
K27545	hsa00330
K27683	hsa00330
K27684	hsa00330
K28013	hsa00330
K00013	hsa00340
K00128	hsa00340
K00129	hsa00340
K00149	hsa00340
K00274	hsa00340
K00546	hsa00340
K00603	hsa00340
K00765	hsa00340
K00817	hsa00340
K01089	hsa00340
K01437	hsa00340
K01458	hsa00340
K01468	hsa00340
K01479	hsa00340
K01496	hsa00340
K01523	hsa00340
K01590	hsa00340
K01663	hsa00340
K01693	hsa00340
K01712	hsa00340
K01745	hsa00340
K01814	hsa00340
K02500	hsa00340
K02501	hsa00340
K02502	hsa00340
K04486	hsa00340
K05602	hsa00340
K05603	hsa00340
K05604	hsa00340
K07008	hsa00340
K08660	hsa00340
K11182	hsa00340
K11755	hsa00340
K13990	hsa00340
K14085	hsa00340
K14152	hsa00340
K14755	hsa00340
K17363	hsa00340
K18649	hsa00340
K18911	hsa00340
K18912	hsa00340
K18913	hsa00340
K19787	hsa00340
K20246	hsa00340
K20247	hsa00340
K22437	hsa00340
K24017	hsa00340
K00001	hsa00350
K00055	hsa00350
K00121	hsa00350
K00129	hsa00350
K00135	hsa00350
K00146	hsa00350
K00151	hsa00350
K00157	hsa00350
K00270	hsa00350
K00274	hsa00350
K00276	hsa00350
K00422	hsa00350
K00431	hsa00350
K00450	hsa00350
K00451	hsa00350
K00455	hsa00350
K00457	hsa00350
K00483	hsa00350
K00484	hsa00350
K00501	hsa00350
K00503	hsa00350
K00505	hsa00350
K00506	hsa00350
K00545	hsa00350
K00553	hsa00350
K00811	hsa00350
K00812	hsa00350
K00813	hsa00350
K00815	hsa00350
K00817	hsa00350
K00832	hsa00350
K00838	hsa00350
K01555	hsa00350
K01557	hsa00350
K01592	hsa00350
K01593	hsa00350
K01618	hsa00350
K01668	hsa00350
K01800	hsa00350
K01801	hsa00350
K01826	hsa00350
K01827	hsa00350
K02509	hsa00350
K02510	hsa00350
K03334	hsa00350
K04072	hsa00350
K05821	hsa00350
K05921	hsa00350
K07253	hsa00350
K10219	hsa00350
K10774	hsa00350
K11358	hsa00350
K13371	hsa00350
K13372	hsa00350
K13574	hsa00350
K13951	hsa00350
K13952	hsa00350
K13953	hsa00350
K13954	hsa00350
K13980	hsa00350
K14454	hsa00350
K14455	hsa00350
K15849	hsa00350
K16163	hsa00350
K16164	hsa00350
K16165	hsa00350
K16171	hsa00350
K16901	hsa00350
K16902	hsa00350
K18606	hsa00350
K18857	hsa00350
K18933	hsa00350
K20758	hsa00350
K21425	hsa00350
K22203	hsa00350
K22327	hsa00350
K22329	hsa00350
K22330	hsa00350
K23109	hsa00350
K23470	hsa00350
K23492	hsa00350
K24287	hsa00350
K25271	hsa00350
K25272	hsa00350
K28347	hsa00350
K00055	hsa00360
K00074	hsa00360
K00129	hsa00360
K00146	hsa00360
K00270	hsa00360
K00274	hsa00360
K00276	hsa00360
K00285	hsa00360
K00457	hsa00360
K00500	hsa00360
K00529	hsa00360
K00811	hsa00360
K00812	hsa00360
K00813	hsa00360
K00815	hsa00360
K00817	hsa00360
K00824	hsa00360
K00832	hsa00360
K00838	hsa00360
K01426	hsa00360
K01593	hsa00360
K01666	hsa00360
K01692	hsa00360
K01912	hsa00360
K02554	hsa00360
K02609	hsa00360
K02610	hsa00360
K02611	hsa00360
K02612	hsa00360
K02613	hsa00360
K02614	hsa00360
K02615	hsa00360
K02618	hsa00360
K03334	hsa00360
K03782	hsa00360
K03825	hsa00360
K04073	hsa00360
K05708	hsa00360
K05709	hsa00360
K05710	hsa00360
K05711	hsa00360
K05712	hsa00360
K05713	hsa00360
K05714	hsa00360
K05821	hsa00360
K07253	hsa00360
K10437	hsa00360
K10775	hsa00360
K10797	hsa00360
K11358	hsa00360
K12732	hsa00360
K13064	hsa00360
K13371	hsa00360
K13372	hsa00360
K13574	hsa00360
K14454	hsa00360
K14455	hsa00360
K15517	hsa00360
K15849	hsa00360
K15866	hsa00360
K18355	hsa00360
K18356	hsa00360
K18357	hsa00360
K18358	hsa00360
K18359	hsa00360
K18360	hsa00360
K18361	hsa00360
K18362	hsa00360
K18363	hsa00360
K18606	hsa00360
K21795	hsa00360
K22328	hsa00360
K22427	hsa00360
K23109	hsa00360
K28353	hsa00360
K00022	hsa00380
K00128	hsa00380
K00149	hsa00380
K00157	hsa00380
K00252	hsa00380
K00274	hsa00380
K00382	hsa00380
K00452	hsa00380
K00453	hsa00380
K00463	hsa00380
K00466	hsa00380
K00486	hsa00380
K00502	hsa00380
K00543	hsa00380
K00562	hsa00380
K00626	hsa00380
K00658	hsa00380
K00669	hsa00380
K00816	hsa00380
K00825	hsa00380
K00837	hsa00380
K00838	hsa00380
K01237	hsa00380
K01426	hsa00380
K01432	hsa00380
K01501	hsa00380
K01556	hsa00380
K01593	hsa00380
K01667	hsa00380
K01692	hsa00380
K01721	hsa00380
K01782	hsa00380
K01825	hsa00380
K03334	hsa00380
K03392	hsa00380
K03781	hsa00380
K03782	hsa00380
K04103	hsa00380
K07130	hsa00380
K07408	hsa00380
K07409	hsa00380
K07410	hsa00380
K07511	hsa00380
K07514	hsa00380
K07515	hsa00380
K10217	hsa00380
K11182	hsa00380
K11812	hsa00380
K11813	hsa00380
K11816	hsa00380
K11817	hsa00380
K11818	hsa00380
K11819	hsa00380
K11820	hsa00380
K11821	hsa00380
K11868	hsa00380
K13066	hsa00380
K14085	hsa00380
K14263	hsa00380
K14264	hsa00380
K14265	hsa00380
K14338	hsa00380
K15067	hsa00380
K15791	hsa00380
K16901	hsa00380
K16902	hsa00380
K16903	hsa00380
K20204	hsa00380
K20219	hsa00380
K20807	hsa00380
K21801	hsa00380
K22417	hsa00380
K22433	hsa00380
K22450	hsa00380
K22588	hsa00380
K23109	hsa00380
K23234	hsa00380
K23384	hsa00380
K23947	hsa00380
K24541	hsa00380
K28345	hsa00380
K00014	hsa00400
K00211	hsa00400
K00220	hsa00400
K00270	hsa00400
K00500	hsa00400
K00766	hsa00400
K00800	hsa00400
K00811	hsa00400
K00812	hsa00400
K00813	hsa00400
K00815	hsa00400
K00817	hsa00400
K00832	hsa00400
K00838	hsa00400
K00891	hsa00400
K01609	hsa00400
K01626	hsa00400
K01656	hsa00400
K01657	hsa00400
K01658	hsa00400
K01694	hsa00400
K01695	hsa00400
K01696	hsa00400
K01713	hsa00400
K01735	hsa00400
K01736	hsa00400
K01817	hsa00400
K01850	hsa00400
K03334	hsa00400
K03785	hsa00400
K03786	hsa00400
K03856	hsa00400
K04092	hsa00400
K04093	hsa00400
K04516	hsa00400
K04517	hsa00400
K04518	hsa00400
K05358	hsa00400
K05359	hsa00400
K05821	hsa00400
K05887	hsa00400
K06001	hsa00400
K06208	hsa00400
K06209	hsa00400
K09483	hsa00400
K09484	hsa00400
K11358	hsa00400
K11646	hsa00400
K13497	hsa00400
K13498	hsa00400
K13501	hsa00400
K13503	hsa00400
K13829	hsa00400
K13830	hsa00400
K13832	hsa00400
K13853	hsa00400
K14170	hsa00400
K14187	hsa00400
K14454	hsa00400
K14455	hsa00400
K15226	hsa00400
K15227	hsa00400
K15849	hsa00400
K16305	hsa00400
K16306	hsa00400
K17748	hsa00400
K17749	hsa00400
K17750	hsa00400
K18239	hsa00400
K18240	hsa00400
K24017	hsa00400
K24018	hsa00400
K25901	hsa00400
K26400	hsa00400
K00128	hsa00410
K00129	hsa00410
K00137	hsa00410
K00140	hsa00410
K00149	hsa00410
K00207	hsa00410
K00232	hsa00410
K00248	hsa00410
K00276	hsa00410
K00316	hsa00410
K00822	hsa00410
K00823	hsa00410
K01431	hsa00410
K01464	hsa00410
K01578	hsa00410
K01579	hsa00410
K01580	hsa00410
K01692	hsa00410
K01782	hsa00410
K01825	hsa00410
K01918	hsa00410
K05604	hsa00410
K05605	hsa00410
K06016	hsa00410
K07250	hsa00410
K07511	hsa00410
K07514	hsa00410
K07515	hsa00410
K08660	hsa00410
K09722	hsa00410
K12259	hsa00410
K13366	hsa00410
K13367	hsa00410
K13524	hsa00410
K13799	hsa00410
K14085	hsa00410
K14729	hsa00410
K14755	hsa00410
K15372	hsa00410
K17722	hsa00410
K17723	hsa00410
K17839	hsa00410
K18933	hsa00410
K18966	hsa00410
K23146	hsa00410
K25571	hsa00410
K00259	hsa00430
K00260	hsa00430
K00456	hsa00430
K00485	hsa00430
K00625	hsa00430
K00659	hsa00430
K00681	hsa00430
K00925	hsa00430
K01580	hsa00430
K03119	hsa00430
K03851	hsa00430
K03852	hsa00430
K07255	hsa00430
K07256	hsa00430
K10712	hsa00430
K13788	hsa00430
K15024	hsa00430
K15371	hsa00430
K15372	hsa00430
K15373	hsa00430
K15515	hsa00430
K18592	hsa00430
K18966	hsa00430
K19244	hsa00430
K19699	hsa00430
K25261	hsa00430
K25262	hsa00430
K25985	hsa00430
K26005	hsa00430
K00206	hsa00440
K00967	hsa00440
K00968	hsa00440
K00993	hsa00440
K00994	hsa00440
K01841	hsa00440
K03430	hsa00440
K03823	hsa00440
K05306	hsa00440
K05780	hsa00440
K05915	hsa00440
K06162	hsa00440
K06163	hsa00440
K06164	hsa00440
K06165	hsa00440
K06166	hsa00440
K06167	hsa00440
K09459	hsa00440
K09994	hsa00440
K12901	hsa00440
K12904	hsa00440
K12905	hsa00440
K12906	hsa00440
K12907	hsa00440
K12908	hsa00440
K12909	hsa00440
K12910	hsa00440
K12911	hsa00440
K12912	hsa00440
K12913	hsa00440
K12914	hsa00440
K12915	hsa00440
K13644	hsa00440
K18049	hsa00440
K19669	hsa00440
K19670	hsa00440
K20859	hsa00440
K20930	hsa00440
K21195	hsa00440
K21196	hsa00440
K21934	hsa00440
K23996	hsa00440
K23999	hsa00440
K25574	hsa00440
K26913	hsa00440
K27877	hsa00440
K28018	hsa00440
K00384	hsa00450
K00548	hsa00450
K00549	hsa00450
K00562	hsa00450
K00816	hsa00450
K00955	hsa00450
K00956	hsa00450
K00957	hsa00450
K00958	hsa00450
K01008	hsa00450
K01042	hsa00450
K01739	hsa00450
K01758	hsa00450
K01760	hsa00450
K01761	hsa00450
K01763	hsa00450
K01874	hsa00450
K03341	hsa00450
K07309	hsa00450
K07310	hsa00450
K08247	hsa00450
K10837	hsa00450
K11717	hsa00450
K12527	hsa00450
K12528	hsa00450
K12529	hsa00450
K13811	hsa00450
K14155	hsa00450
K17050	hsa00450
K17051	hsa00450
K17052	hsa00450
K22182	hsa00450
K24042	hsa00450
K27874	hsa00450
K27875	hsa00450
K27876	hsa00450
K00272	hsa00470
K00273	hsa00470
K00285	hsa00470
K00824	hsa00470
K01425	hsa00470
K01586	hsa00470
K01753	hsa00470
K01775	hsa00470
K01776	hsa00470
K01777	hsa00470
K01778	hsa00470
K01779	hsa00470
K01780	hsa00470
K01798	hsa00470
K01844	hsa00470
K01921	hsa00470
K01925	hsa00470
K03367	hsa00470
K05396	hsa00470
K05597	hsa00470
K10793	hsa00470
K10794	hsa00470
K12235	hsa00470
K12526	hsa00470
K12658	hsa00470
K13877	hsa00470
K14188	hsa00470
K17851	hsa00470
K17898	hsa00470
K17899	hsa00470
K18011	hsa00470
K18852	hsa00470
K19588	hsa00470
K19744	hsa00470
K19746	hsa00470
K19802	hsa00470
K19967	hsa00470
K20498	hsa00470
K21060	hsa00470
K21061	hsa00470
K21062	hsa00470
K21672	hsa00470
K21898	hsa00470
K22210	hsa00470
K22549	hsa00470
K22550	hsa00470
K23120	hsa00470
K23122	hsa00470
K23265	hsa00470
K23385	hsa00470
K25316	hsa00470
K25317	hsa00470
K25364	hsa00470
K25365	hsa00470
K26272	hsa00470
K00031	hsa00480
K00032	hsa00480
K00033	hsa00480
K00036	hsa00480
K00310	hsa00480
K00383	hsa00480
K00432	hsa00480
K00434	hsa00480
K00681	hsa00480
K00682	hsa00480
K00797	hsa00480
K00799	hsa00480
K00802	hsa00480
K01255	hsa00480
K01256	hsa00480
K01270	hsa00480
K01460	hsa00480
K01469	hsa00480
K01581	hsa00480
K01833	hsa00480
K01917	hsa00480
K01919	hsa00480
K01920	hsa00480
K03423	hsa00480
K04097	hsa00480
K04283	hsa00480
K05360	hsa00480
K05361	hsa00480
K06048	hsa00480
K07160	hsa00480
K07232	hsa00480
K07751	hsa00480
K10807	hsa00480
K10808	hsa00480
K11140	hsa00480
K11142	hsa00480
K11185	hsa00480
K11186	hsa00480
K11188	hsa00480
K11204	hsa00480
K11205	hsa00480
K11207	hsa00480
K13299	hsa00480
K15428	hsa00480
K18592	hsa00480
K20838	hsa00480
K21456	hsa00480
K21888	hsa00480
K22596	hsa00480
K23123	hsa00480
K23124	hsa00480
K23790	hsa00480
K24034	hsa00480
K24136	hsa00480
K24137	hsa00480
K24138	hsa00480
K25210	hsa00480
K00688	hsa00500
K00689	hsa00500
